timestamp,BTC,ETH,SOL,PortfolioEquity
2024-06-05,0.5,0.3,0.2,10000.0
2024-06-06,0.4997660942022785,0.29965094124617503,0.19966950329958902,9990.865387480426
2024-06-07,0.4989973325035632,0.2988463953053624,0.19899073982226173,9968.344676311874
2024-06-08,0.49897589164481804,0.29885978379966516,0.19856236192870427,9963.980373731874
2024-06-09,0.49916538057867793,0.2988252930448897,0.198540051237032,9965.307248605995
2024-06-10,0.4991075444092166,0.2985477557693513,0.1982198175245585,9958.751177031265
2024-06-11,0.4978458093612846,0.29749284410145477,0.19730811008709273,9926.46763549832
2024-06-12,0.4983612141773595,0.2978922678260859,0.19728661386166665,9935.400958651122
2024-06-13,0.4983030171921821,0.29785735381015993,0.19728661386166665,9934.469848640087
2024-06-14,0.49781757838628893,0.29789555803994305,0.19728661386166665,9929.997502878987
2024-06-15,0.4977607456822905,0.29786109427067486,0.19728661386166665,9929.08453814632
2024-06-16,0.4979624624153032,0.2981802198596384,0.19728661386166665,9934.292961366082
2024-06-17,0.49790466196113864,0.2981453344167192,0.19728661386166665,9933.366102395245
2024-06-18,0.49706985444682816,0.2979300288415806,0.19728661386166665,9922.864971500754
2024-06-19,0.49701359163653014,0.29842753197093586,0.19728661386166665,9927.277374691326
2024-06-20,0.49701359163653014,0.2983924222804398,0.19728661386166665,9926.926277786366
2024-06-21,0.49701359163653014,0.2983905944196119,0.19728661386166665,9926.907999178087
2024-06-22,0.49701359163653014,0.2983561288709457,0.19728661386166665,9926.563343691425
2024-06-23,0.49701359163653014,0.29782130222180636,0.19728661386166665,9921.215077200031
2024-06-24,0.49701359163653014,0.2973625624282573,0.19728661386166665,9916.627679264542
2024-06-25,0.49701359163653014,0.2973288985010075,0.19728661386166665,9916.291039992044
2024-06-26,0.49701359163653014,0.29712245476466603,0.19728661386166665,9914.226602628629
2024-06-27,0.49701359163653014,0.29708841888863285,0.19728661386166665,9913.886243868297
2024-06-28,0.49701359163653014,0.296582045385857,0.19728661386166665,9908.822508840538
2024-06-29,0.49701359163653014,0.29654848703309905,0.19728661386166665,9908.486925312958
2024-06-30,0.49701359163653014,0.29654848703309905,0.19728661386166665,9908.486925312958
2024-07-01,0.49701359163653014,0.2965637785817582,0.19728661386166665,9908.63984079955
2024-07-02,0.49701359163653014,0.2965295003615592,0.19728661386166665,9908.29705859756
2024-07-03,0.49701359163653014,0.2956711602726353,0.1959833850353677,9886.681369445332
2024-07-04,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-05,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-06,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-07,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-08,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-09,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-10,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-11,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-12,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-13,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-14,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-15,0.49701359163653014,0.2956381942562896,0.1959625500017247,9886.143358945445
2024-07-16,0.49709000308081996,0.29530405002398963,0.19599816810741566,9883.922212122252
2024-07-17,0.4970324768281558,0.2949424172434488,0.19597547841976692,9879.503724913715
2024-07-18,0.4970324768281558,0.2949088984607509,0.19629083567506592,9882.322109639726
2024-07-19,0.4970324768281558,0.2949088984607509,0.19626772502515827,9882.09100314065
2024-07-20,0.49723500516155145,0.29496260550291936,0.19666498931527734,9888.625999797481
2024-07-21,0.4971772876151214,0.29492845907295323,0.19664172208740494,9887.474687754795
2024-07-22,0.4968004776923116,0.2942774348674397,0.19616304183070166,9872.40954390453
2024-07-23,0.49586282869913195,0.2942443429224689,0.19563797785508918,9857.4514947669
2024-07-24,0.49554013296633076,0.29326361308697446,0.19609671501265621,9849.004610659615
2024-07-25,0.49577588584901994,0.2932310945601011,0.19607346111995116,9850.804415290722
2024-07-26,0.495718375962766,0.2932310945601011,0.19703080089809588,9859.80271420963
2024-07-27,0.4956057300939121,0.2932310945601011,0.19700671627709143,9858.435409311047
2024-07-28,0.4958544307508937,0.2932310945601011,0.19704988842172014,9861.35413732715
2024-07-29,0.49579689444553615,0.2932310945601011,0.19702706679171128,9860.550557973487
2024-07-30,0.4953864458698893,0.2932310945601011,0.19669974855826738,9853.172889882577
2024-07-31,0.49447551364244857,0.2932310945601011,0.19608426818976363,9837.908763923133
