Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence,pm_hist_market_count,pm_hist_mean_price,pm_hist_bullish_mean,pm_hist_bearish_mean,pm_hist_net_sentiment,pm_hist_liq_weighted_sentiment,pm_hist_avg_spread,pm_hist_total_liquidity,pm_hist_total_volume,pm_hist_dispersion,pm_hist_price_momentum_3d,pm_hist_price_vol_7d,pm_hist_event_risk,VolSpikeScore,DrawdownScore,SpreadStressScore,ProbWhipsawScore,EventRiskScore,DivergenceScore,PMConfirmationScore,PMQualityScore,PMConflictPenalty,CautionScore,FinalConfidence,RiskZone,PositionSize,PMAgreement,FinalAction
2024-04-07,3453.49462890625,3453.49462890625,3458.50830078125,3346.11474609375,3354.2138671875,9931108526,0.02960803456678729,0.05378315264222522,,0.029178180850127813,,,3427.9420153303026,3479.3330393653296,,,-51.39102403502693,-36.97697198052365,-14.41405205450328,,,,,,0.03254487606459546,,-0.0532811033877183,,0,0,-1,0,-0.25,Short,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.013679890560875485,52.542989686836414,8.425278931374152,7.200000000000011,0.0,1.3717421124828504,5.225642506473366,50.0,28.646201554195983,21.603545915753948,16.202501579141956,22.903640169058715,Tradeable,0.0,0,No Trade
2024-04-08,3695.292724609375,3695.292724609375,3727.616455078125,3409.51171875,3453.498779296875,19055143129,0.07001548335394525,0.11591652286336163,,0.06767311879336713,,,3469.072893680929,3495.3300530871106,,,-26.257159406181472,-34.833009465655216,8.575850059473744,,,,,,0.08608377198635907,,0.0,,0,0,1,0,0.25,Long,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.015047879616963078,52.542989686836414,0.0,7.200000000000011,0.0,1.5089163237311398,12.357317575414976,50.0,28.646201554195983,21.603545915753948,15.703590270721195,23.028367996163905,Tradeable,0.0,0,No Trade
2024-04-09,3505.163330078125,3505.163330078125,3724.92236328125,3455.107666015625,3695.341796875,18279773833,-0.051451781685670994,0.05258879022534413,,-0.05282265451086566,,,3474.6252685112668,3496.058443975334,,,-21.433175464067062,-32.15304266533759,10.719867201270525,,,,,,0.07697635512454458,,-0.051451781685670994,,0,0,1,0,0.25,Long,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.01641586867305067,52.542989686836414,8.136010417492036,7.200000000000011,0.0,1.6460905349794293,9.080934325577715,50.0,28.646201554195983,21.603545915753948,16.728582880467307,22.772119843727374,Tradeable,0.0,0,No Trade
2024-04-10,3543.737060546875,3543.737060546875,3561.516357421875,3415.180419921875,3505.156005859375,16872482726,0.011004831112360725,0.06774919572045457,,0.010944718575246242,,,3485.2578519013605,3499.5901933510036,,49.288016181585434,-14.332341449643081,-28.588902422198686,14.256560972555604,,,,,172.56787109375,0.04129424249027585,,-0.0410131687411911,,0,0,1,0,0.25,Long,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.017783857729138153,52.542989686836414,6.48536468904474,7.200000000000011,0.0,1.7832647462277078,1.9422874256510565,50.0,28.646201554195983,21.603545915753948,15.45126047293182,23.091450445611247,Tradeable,0.0,0,No Trade
2024-04-11,3505.247802734375,3505.247802734375,3616.1943359375,3477.171142578125,3543.4521484375,14076734489,-0.010861205883757163,0.04503747324080809,,-0.010920619373458104,,,3488.3332289525933,3500.0092755275496,,47.79596596437254,-11.676046574956217,-25.206331252750193,13.530284677793976,,,,,172.18573869977678,0.039661445119778906,,-0.051428922155304924,,0,0,1,0,0.25,Long,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.019151846785225746,52.542989686836414,8.132395666532902,7.200000000000011,0.0,1.920438957475997,1.9169384245919106,50.0,28.646201554195983,21.603545915753948,15.76338157830617,23.01342016926766,Tradeable,0.0,0,No Trade
2024-04-12,3243.034912109375,3243.034912109375,3552.589111328125,3103.43017578125,3505.329833984375,22104869556,-0.07480580700184813,-0.060941087047101994,,-0.0777516251273086,,,3450.595026361329,3480.974137496574,,40.945400506879324,-30.379111135244784,-26.24088722924911,-4.138223905995673,,,,,196.55596051897322,0.13849956837335664,,-0.12238754713209021,,0,0,-1,0,-0.25,Short,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.020519835841313228,52.542989686836414,19.35300053399886,7.200000000000011,0.0,2.057613168724276,13.202781289589574,50.0,28.646201554195983,21.603545915753948,19.382312845124474,22.108687352563084,Tradeable,0.0,0,No Trade
2024-04-13,3004.900390625,3004.900390625,3299.663818359375,2862.3935546875,3242.94091796875,29930408174,-0.07342952756850973,-0.18683021493442187,,-0.07626517308246297,,,3382.026620863432,3445.7094155060868,,35.36337469490279,-63.6827946426547,-33.72926871193023,-29.953525930724467,,,,,222.34795270647322,0.14551905448716906,,-0.18683021493442187,,0,0,-1,0,-0.25,Short,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.02188782489740082,52.542989686836414,29.543244669252296,7.200000000000011,0.0,2.194787379972565,12.959876131821831,50.0,28.646201554195983,21.603545915753948,21.201754456957367,21.653826949604863,Tradeable,0.0,0,No Trade
2024-04-14,3156.94189453125,3156.94189453125,3174.66650390625,2914.4228515625,3005.547607421875,25486284994,0.050597851556279494,-0.09934528087714356,,0.04935938456730982,,,3347.3982014277117,3424.31922876721,,35.81640596454331,-76.92102733949832,-42.367620437443854,-34.55340690205447,,,,,230.36704799107142,0.08243536341120766,,-0.14568557085962208,,0,0,-1,0,-0.25,Short,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.023255813953488413,52.542989686836414,23.037089938563934,7.200000000000011,0.0,2.3319615912208547,8.930220722091446,50.0,28.646201554195983,21.603545915753948,19.48569923764597,22.08284075443271,Tradeable,0.0,0,No Trade
2024-04-15,3101.600341796875,3101.600341796875,3277.5615234375,3026.538818359375,3156.830078125,21925843181,-0.01753011445356112,-0.12476566720268145,,-0.017685586551786654,,,3309.5831460998907,3400.4141260286665,,37.72342217422547,-90.83097992877583,-52.06029233571025,-38.77068759306558,,,,,231.90910993303572,0.08093328521259384,,-0.1606618005817817,,0,0,-1,0,-0.25,Short,25.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.024623803009575895,52.542989686836414,25.405263732401245,7.200000000000011,0.0,2.469135802469133,3.09396123627304,50.0,28.646201554195983,21.603545915753948,19.114098582096865,22.17574091831999,Tradeable,0.0,0,No Trade
2024-04-16,3084.920166015625,3084.920166015625,3127.160888671875,2997.754638671875,3101.140625,19441391169,-0.005377925568445963,-0.11991381504921295,,-0.0053924386671186314,3381.0025146484377,,3275.019610702311,3377.0442030647373,,43.28497707556029,-102.02459236242612,-62.053152341053426,-39.97144002137269,3768.4079659854065,2993.597063311469,-1.5285399191519256,0.22916602378052467,220.3682861328125,0.04194800611878932,,-0.16517569894500628,0.4518923904521407,0,-1,-1,0,-0.6,Short,60.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.025991792065663488,52.542989686836414,26.119041232489703,7.200000000000011,0.0,2.6063100137174224,0.9491719682955834,50.0,28.646201554195983,21.603545915753948,18.961512424170706,41.463887457801526,Tradeable,0.25,0,Short
2024-04-17,2984.7275390625,2984.7275390625,3123.669677734375,2918.5537109375,3084.923583984375,17711869375,-0.03247819118850337,-0.07964988970126863,-0.16189801097685208,-0.033017312925022226,3352.1741943359375,,3230.359291988494,3347.983709434942,-0.16189801097685208,39.094668650271075,-117.62441744644775,-73.1674053621323,-44.45701208431545,3767.8667902616794,2936.4815984101956,-1.7678768343474514,0.24801371994816052,223.41496930803572,0.06872183946857063,0.6384239133781978,-0.19228928220347907,0.12734035045531766,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.02735978112175108,52.542989686836414,30.406480629518533,7.200000000000011,0.0,2.743484224965712,5.7322081283434505,50.0,28.646201554195983,21.603545915753948,20.42208096761736,46.59874532193986,Tradeable,0.25,0,Short
2024-04-18,3066.027587890625,3066.027587890625,3094.842041015625,2956.12744140625,2984.705322265625,15183777035,0.027238683519387852,0.020342503683761448,-0.12693712155940506,0.026874312433905416,3329.8852661132814,,3205.0774913580526,3327.0980708020293,-0.12693712155940506,41.541616940090485,-122.02057944397666,-82.93804017850117,-39.08253926547549,3757.18109113803,2902.589441088533,-1.2350117308418553,0.2566429716802212,219.75971330915178,0.04524244992355346,0.6504095432831863,-0.1702883055862019,-0.35696997325197766,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.028727770177838563,54.087203783360195,26.927491776484974,7.200000000000011,0.0,2.88065843621399,4.807466098373098,50.0,28.646201554195983,21.603545915753948,20.056214862615935,46.690211848190216,Tradeable,0.25,0,Short
2024-04-19,3059.278564453125,3059.278564453125,3127.114990234375,2868.7958984375,3065.953125,20399982867,-0.0022012272375354636,-0.030936055632606485,-0.12789991189083927,-0.0022036534993674084,3307.4519775390627,,3182.646887218833,3307.2595888502588,-0.12789991189083927,41.659234605121824,-124.61270163142581,-91.2729724690861,-33.33972916233971,3742.4283436988917,2872.4756113792337,-1.1410891827384857,0.2630280766667257,228.82376534598214,0.08443791121161011,0.6502933643724064,-0.1721146895672473,0.5245410778417908,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.030095759233926156,54.07223543266295,27.2162957519606,7.200000000000011,0.0,3.0178326474622796,0.3885035527409009,50.0,28.646201554195983,21.603545915753948,19.50515680722046,46.82797636203909,Tradeable,0.25,0,Short
2024-04-20,3157.627197265625,3157.627197265625,3170.6728515625,3021.784912109375,3059.47802734375,9918642130,0.032147655318233825,0.01806385391236165,-0.13438830595343743,0.03164173368360715,3282.9405151367187,,3178.7977041491085,3296.1757079921376,-0.13438830595343743,43.930822948613994,-117.37800384302909,-96.4939787438747,-20.884025099154385,3691.6038338080543,2874.277196465383,-0.6132839046015577,0.24896175656372915,233.12939453125,0.04715184223839211,0.6438022717541604,-0.1455001179644262,-1.4799880113376596,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.03146374829001364,53.235930891108154,23.007764487863593,7.200000000000011,0.0,3.155006858710558,5.6738705075297995,50.0,28.646201554195983,21.603545915753948,19.306063852955056,46.87774960060544,Tradeable,0.25,0,Short
2024-04-21,3147.28857421875,3147.28857421875,3197.50634765625,3119.552001953125,3157.571044921875,9394387894,-0.0032741746890918577,0.020217187105907364,-0.10206516123626186,-0.0032795465278029896,3265.0534423828126,,3173.950145698284,3285.147031416331,-0.10206516123626186,39.995424547145035,-111.19688571804727,-99.43456013870923,-11.76232557933804,3663.987776108982,2866.119108656643,-0.590397256932501,0.2443661892621457,230.66945103236608,0.024768731517565264,0.6321328876301919,-0.14829789985001907,-1.4322450548907717,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.03283173734610123,51.732461519466476,23.450174484588615,7.200000000000011,0.0,3.2921810699588474,0.5778724146766007,50.0,28.646201554195983,21.603545915753948,18.33062965974687,47.121608148907484,Tradeable,0.25,0,Short
2024-04-22,3201.652099609375,3201.652099609375,3236.6591796875,3131.367431640625,3147.66357421875,12063858733,0.017273130222613897,0.07267817839581125,-0.02306289549421081,0.01712564563340568,3261.27431640625,,3178.2119847615286,3278.962221652853,-0.02306289549421081,31.620289064630484,-100.75023689132422,-99.69769548923223,-1.0525414020919897,3661.1536602632536,2861.394972549246,-0.29820103345070875,0.24522889218202865,215.46852329799108,0.03288669248595791,0.5923801631691574,-0.13358633856325475,-0.8595169732073085,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.034199726402188824,46.610768460814185,21.123852402723355,7.200000000000011,0.0,3.4293552812071373,3.0486050435915586,50.0,28.646201554195983,21.603545915753948,17.047792308557426,47.442317486704844,Tradeable,0.25,0,Short
2024-04-23,3219.91162109375,3219.91162109375,3264.41943359375,3154.58984375,3201.588623046875,11054442653,0.0057031560320381924,0.05019003540962741,-0.027640609846924846,0.005686954607987599,3256.697802734375,,3184.627313428024,3274.5881030929195,-0.027640609846924846,37.82043276783319,-89.9607896648954,-97.75031432436487,7.789524659469464,3656.2546027087756,2857.141002759974,-0.18413492971703474,0.24537542269898457,204.041015625,0.034109504473431085,0.5913993265111515,-0.12864504626379147,-0.9712725727907464,0,-1,1,0,-0.19999999999999998,Flat,20.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.035567715458276306,46.4843986491575,20.342491596407438,7.200000000000011,0.0,3.5665294924554156,1.0065732162951397,50.0,28.646201554195983,21.603545915753948,16.610138542376216,20.051730928250148,Tradeable,0.0,0,No Trade
2024-04-24,3139.80517578125,3139.80517578125,3292.921630859375,3105.982177734375,3219.95703125,14000234760,-0.024878460883124842,0.02632209183687717,-0.05712703794456331,-0.02519316024865432,3247.18603515625,,3177.731599943905,3264.6041825513144,-0.05712703794456331,33.34381661320664,-86.87258260740919,-95.57476798097373,8.702185373564546,3648.4451139415264,2845.9269563709736,-0.5352195878038294,0.24714264870627803,206.94126674107142,0.0595385518079113,0.5966418740389188,-0.15032301639563483,-0.4479017185193188,0,-1,1,0,-0.19999999999999998,Flat,20.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.0369357045143639,47.15984214760097,23.77040380944315,7.200000000000011,0.0,3.703703703703705,4.390900800701099,50.0,28.646201554195983,21.603545915753948,17.882279431740674,19.733695705909035,Tradeable,0.0,0,No Trade
2024-04-25,3156.509521484375,3156.509521484375,3190.976318359375,3074.8046875,3139.624267578125,13989030260,0.005320185415315981,-0.00035396065191539705,-0.04892478046077753,0.0053060832242908225,3239.067248535156,,3174.466664796285,3256.59717062043,-0.04892478046077753,35.35664844934031,-82.13050582414508,-92.885915549608,10.755409725462926,3640.788594141389,2837.3459029289234,-0.4110198671479319,0.24804754874287233,205.30901227678572,0.036803827160560666,0.5973538506740267,-0.14580257729973312,-0.437441079537914,0,-1,1,0,-0.19999999999999998,Flat,20.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.03830369357045149,47.25157235828198,23.055592030901042,7.200000000000011,0.0,3.840877914951994,0.9389811737041459,50.0,28.646201554195983,21.603545915753948,17.311564203961726,19.876374512853772,Tradeable,0.0,0,No Trade
2024-04-26,3130.164794921875,3130.164794921875,3166.188720703125,3103.10400390625,3156.384033203125,10622333862,-0.008346157799679732,-0.0054408036927867665,-0.06678794419021195,-0.008381181989109839,3227.8662963867187,,3167.650992507914,3247.231809457574,-0.06678794419021195,44.089983565532826,-79.58081694965995,-90.22489582961839,10.644078879958442,3628.564076286001,2827.168516487436,-0.4876568145169234,0.2482740876521587,177.73228236607142,0.020153800496133148,0.5956331993261892,-0.15293184378166924,-1.0605093099036833,0,-1,1,0,-0.19999999999999998,Flat,20.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.03967168262653897,47.02988571455979,24.18293465084112,7.200000000000011,0.0,3.9780521262002733,1.4730473535945046,50.0,28.646201554195983,21.603545915753948,17.555254735817023,19.81545187988995,Tradeable,0.0,0,No Trade
2024-04-27,3252.168212890625,3252.168212890625,3279.451171875,3071.340087890625,3129.72705078125,11820785577,0.03897667565831631,0.015778139444761363,-0.05829643235304138,0.03823626302807226,3217.7999755859373,,3180.6536417975617,3247.5974689711334,-0.05829643235304138,64.73983290929525,-66.94382717357166,-85.56868209840906,18.624854924837393,3604.502553748358,2831.0973974235167,0.17775023620479996,0.24035215432681145,161.36376953125,0.0639914882506645,0.6030373276425487,-0.1199159429962594,-0.8798499354518313,0,1,1,0,0.5,Long,50.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.041039671682626566,47.98382467389929,18.96216864561284,7.200000000000011,0.0,4.115226337448562,6.879152097099979,50.0,28.646201554195983,21.603545915753948,17.62052125878294,36.29913524914847,Tradeable,0.25,0,Long
2024-04-28,3262.774658203125,3262.774658203125,3351.176513671875,3249.149169921875,3252.24560546875,11379192678,0.0032613458524253236,0.013311867576916603,-0.11704568450716468,0.0032560391987989765,3196.174072265625,,3193.2876443214946,3248.72170521054,-0.11704568450716468,57.58832840096335,-55.43406088904567,-79.54175785653638,24.10769696749071,3512.395014884486,2879.953129646764,0.42122817917074645,0.19787466856879052,150.06260463169642,0.031270116522907065,0.5432958764363284,-0.11704568450716468,-0.8757960386711241,0,1,1,0,0.5,Long,50.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.04240766073871405,40.28680817741661,18.508298007841066,7.200000000000011,0.0,4.252400548696841,0.5756082010881565,50.0,28.646201554195983,21.603545915753948,14.828248828961279,36.99720335660388,Tradeable,0.25,0,Long
2024-04-29,3215.428955078125,3215.428955078125,3285.46875,3116.199951171875,3262.3408203125,15032246816,-0.01451087129353712,0.02408550055277181,-0.082659307916913,-0.014617183696819814,3181.687353515625,,3196.693999822515,3246.255575571102,-0.082659307916913,58.25630854775017,-49.561575748587074,-73.54572143494651,23.98414568635944,3462.917205297097,2900.457501734153,0.23995746787733346,0.17678031845003586,144.22303989955358,0.05264268039907984,0.5160782575930047,-0.12985812093735438,-0.19483654237161893,0,1,1,0,0.5,Long,50.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.04377564979480164,36.78012300318322,20.53431368415551,7.200000000000011,0.0,4.38957475994513,2.5610827245700474,50.0,28.646201554195983,21.603545915753948,14.648498031744092,37.04214105590818,Tradeable,0.25,0,Long
2024-04-30,3012.286865234375,3012.286865234375,3249.37841796875,2918.228759765625,3215.381103515625,18266894653,-0.06317729070733402,-0.045690550042180145,-0.149968856670897,-0.06526122564673097,3155.11484375,,3168.3236714243394,3228.9245599906035,-0.149968856670897,45.853341428562665,-60.600888566264075,-70.95675486121003,10.355866294945955,3388.701595287394,2921.528092212606,-1.222911638400523,0.14806862070336888,158.63328334263392,0.10993297551604848,0.5555760630651487,-0.18483132738752106,0.3705996001718378,0,-1,1,0,-0.19999999999999998,Flat,20.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.045143638850889234,41.86897260686178,29.227162905469385,7.200000000000011,0.0,4.5267489711934195,11.150417128140111,50.0,28.646201554195983,21.603545915753948,18.656246002538012,19.5402040632097,Tradeable,0.0,0,No Trade
2024-05-01,2969.78466796875,2969.78466796875,3020.17333984375,2815.92333984375,3011.015625,20005057445,-0.014109611457047588,-0.051236959540696625,-0.15276042234386988,-0.0142100983654365,3128.341687011719,,3137.779209354249,3209.729012433429,-0.15276042234386988,49.086749678752426,-71.94980307918013,-71.15536450480406,-0.7944385743760733,3309.908729290476,2946.774644732962,-1.746539647867799,0.11607877939458403,158.57142857142858,0.06877603019605502,0.5559182665297445,-0.19633304063004042,0.6235461232956909,0,-1,-1,0,-0.7,Short,70.0,0.0,0.5,,,0.0,0.0,0.035300000000000005,,,0.12939995062681522,0.0,0.0,0.046511627906976716,41.91306168837832,31.045915448031085,7.200000000000011,0.0,4.663923182441698,2.4902627431568813,50.0,28.646201554195983,21.603545915753948,17.800985615440194,47.25401915998415,Tradeable,0.25,0,Short
