Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence,FinalAction,PositionSize,FinalConfidence,RiskZone,pm_hist_liq_weighted_sentiment,pm_hist_net_sentiment,pm_hist_mean_price,rolling_mean,signal
2024-07-16,160.5518798828125,160.5518798828125,162.46951293945312,153.05372619628906,159.77333068847656,3034234774,0.0038634984357577284,0.18154305278362415,0.1752645005477047,0.003856054293138005,143.09240684509277,148.51822525024414,146.40328166326668,144.69013294335824,0.1752645005477047,53.633996714120386,1.713148719908446,-1.1738544966921616,2.8870032166006077,159.89821930035293,126.28659438983262,2.077789822324833,0.23489453879203515,10.205379486083984,0.0586463811575217,0.9003597112238959,-0.2086133422445796,0.7819216668703891,0,1,1,1,0.7999999999999999,Long,80.0,Long,0.25,41.285169694936414,Cautious,0.0,0.0,0.5,152.31356996808734,1
2024-07-17,155.5841064453125,155.5841064453125,163.59523010253906,155.06703186035156,160.56329345703125,2255652667,-0.030941857804007045,0.11507431889474629,0.041055827761781405,-0.031430666625188196,143.39919319152833,148.25689041137696,147.8157162451199,145.497093943503,0.041055827761781405,58.608585325715026,2.318622301616898,-0.47535913703034965,2.793981438647248,160.90305526997153,125.89533111308512,1.392254257852093,0.24412776235169628,9.765912192208427,0.054814070903734274,0.8561264051883868,-0.2331003156768362,-0.10774528291887543,0,1,1,0,0.7,Long,70.0,Long,0.25,35.8206210708661,Cautious,0.0,0.0,0.5,152.50341807774134,1
2024-07-18,159.07241821289062,159.07241821289062,161.587158203125,155.5660400390625,155.59104919433594,2044591406,0.022420746227084898,0.12082049672112016,0.1386438597920705,0.02217309612841784,144.3676441192627,148.07688522338867,149.54751654785386,146.50267351901317,0.1386438597920705,70.5823199841144,3.0448430288406882,0.22868129614385796,2.8161617326968305,163.11001261605978,125.62527562246564,1.5691479010393867,0.25964777095501984,9.127131870814733,0.03785142786981641,0.8179629196679661,-0.21590585247299487,-0.33788660081505834,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,25.132962078695375,Cautious,0.0,0.0,0.5,152.59231055123465,1
2024-07-19,169.1858673095703,169.1858673095703,171.50674438476562,156.60653686523438,159.0923309326172,3617009839,0.06357764099081331,0.1460724480328648,0.20838289809883825,0.06163835815637264,145.8264301300049,148.12107192993165,152.56880128042562,148.1829100960915,0.20838289809883825,71.79591618395513,4.3858911843341275,1.060123273781912,3.3257679105522158,167.4595338060773,124.19332645393249,2.159601093707366,0.296696609205703,9.23404039655413,0.08807004838215818,0.8407198496883704,-0.16605499625852516,1.3906500613783108,-1,1,1,1,0.6,Long,60.0,No Trade,0.0,30.78171008664814,Cautious,0.0,0.0,0.5,152.92043860299248,1
2024-07-20,173.89178466796875,173.89178466796875,174.831298828125,167.55731201171875,169.1826171875,1908476088,0.02781507364198288,0.08727232240095417,0.1870354684511233,0.027435261397600927,147.19639472961427,148.28615341186523,155.84926026312456,150.0872711754898,0.1870354684511233,70.2438593740111,5.76198908763476,2.0004964365524818,3.761492651082278,172.2127788579858,122.18001060124274,2.1342324935024295,0.33990484854366493,8.939670017787389,0.04183053748223526,0.8329998150427544,-0.14285875456609232,-0.6821070710629599,-1,1,1,1,0.6,Long,60.0,No Trade,0.0,31.00691917231303,Cautious,0.0,0.0,0.5,153.32868728637695,1
2024-07-21,184.54161071777344,184.54161071777344,184.8703155517578,171.1182098388672,173.89373779296875,3080452915,0.06124398613850346,0.149420429411796,0.25885284182139867,0.05944179185563562,149.09372215270997,148.6563722229004,160.26346802537824,152.6394444749182,0.25885284182139867,85.23180313879581,7.624023550460038,3.1252018593339934,4.498821691126045,179.16363729804485,119.0238070073751,2.357697944522663,0.403369299674947,9.10288565499442,0.07452035158575833,0.8515271868197455,-0.09036400801199862,0.6701489558663776,-1,1,1,1,0.6,Long,60.0,No Trade,0.0,31.203442968150966,Cautious,0.0,0.0,0.5,153.91469868251255,1
2024-07-22,178.97828674316406,178.97828674316406,184.79246520996094,177.04412841796875,184.54556274414062,2808509242,-0.0301467184174391,0.1503635611139662,0.16446142948689624,-0.030610475025518818,150.35761222839355,148.97093978881836,163.1426709050376,154.5904698281216,0.16446142948689624,77.15409003534523,8.552201076915992,4.2106017028503935,4.3415993740655985,183.23654679710128,117.47867765968581,1.740973355140894,0.43734313256803464,8.722682407924108,0.04329204918086595,0.8529838121232755,-0.1177865481248287,0.2921032060145904,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,25.55182864405257,Cautious,0.0,0.0,0.5,154.36749801635742,1
2024-07-23,172.757568359375,172.757568359375,180.49615478515625,170.98854064941406,178.97828674316406,3230351478,-0.03475683278115105,0.08603094301470415,0.22756932850510037,-0.03537522263119717,151.95891990661622,149.1276219177246,164.62188589801258,155.93618083043665,0.22756932850510037,70.37016512038659,8.685705067575924,5.1056223757955,3.580082691780424,185.96410910600167,117.95373070723076,1.2232632102593717,0.44755765861303526,8.88833727155413,0.055034429032736726,0.792847627156228,-0.1484494935489361,0.7753502489381827,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,25.656085032047507,Cautious,0.0,0.0,0.5,154.8064576285226,1
2024-07-24,178.0323028564453,178.0323028564453,182.35760498046875,171.21041870117188,172.75851440429688,3112174836,0.03053258127654157,0.052288265489032204,0.3957754540357803,0.030075737807854573,154.48299407958984,149.2522294616699,166.68502696854068,157.572930610141,0.3957754540357803,72.05506689790717,9.112096358399697,5.90691717231634,3.205179186083357,188.35371784123714,120.61227031794255,1.3905406298710958,0.4385042374851572,9.184731619698661,0.06261327916588993,0.6829987269662546,-0.12244945849963884,0.6435897410580493,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,26.3901286181583,Tradeable,0.0,0.0,0.5,155.08996440342494,1
2024-07-25,171.96307373046875,171.96307373046875,179.52093505859375,165.9325408935547,178.02952575683594,4067186719,-0.034090606191115924,-0.011091443688284075,0.27977911496771135,-0.03468524439756508,156.3626808166504,149.2218327331543,167.49703416268346,158.63886713757267,0.27977911496771135,72.07476330486475,8.858167025110788,6.49716714287523,2.360999882235558,189.70193467617997,123.02342695712082,0.9358573517900844,0.42643492277576023,9.478408813476562,0.0790192561127235,0.692714131237772,-0.15236568842272824,2.0174847490449785,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,26.139514763449764,Cautious,0.0,0.0,0.5,155.27348752702986,1
