index,timestamp,equity
0,2024-06-05,10000.0
1,2024-06-06,9983.47516497945
2,2024-06-07,9949.536991113086
3,2024-06-08,9928.118096435213
4,2024-06-09,9927.0025618516
5,2024-06-10,9910.990876227925
6,2024-06-11,9865.405504354636
7,2024-06-12,9864.330693083331
8,2024-06-13,9864.330693083331
9,2024-06-14,9864.330693083331
10,2024-06-15,9864.330693083331
11,2024-06-16,9864.330693083331
12,2024-06-17,9864.330693083331
13,2024-06-18,9864.330693083331
14,2024-06-19,9864.330693083331
15,2024-06-20,9864.330693083331
16,2024-06-21,9864.330693083331
17,2024-06-22,9864.330693083331
18,2024-06-23,9864.330693083331
19,2024-06-24,9864.330693083331
20,2024-06-25,9864.330693083331
21,2024-06-26,9864.330693083331
22,2024-06-27,9864.330693083331
23,2024-06-28,9864.330693083331
24,2024-06-29,9864.330693083331
25,2024-06-30,9864.330693083331
26,2024-07-01,9864.330693083331
27,2024-07-02,9864.330693083331
28,2024-07-03,9799.169251768384
29,2024-07-04,9798.127500086233
30,2024-07-05,9798.127500086233
31,2024-07-06,9798.127500086233
32,2024-07-07,9798.127500086233
33,2024-07-08,9798.127500086233
34,2024-07-09,9798.127500086233
35,2024-07-10,9798.127500086233
36,2024-07-11,9798.127500086233
37,2024-07-12,9798.127500086233
38,2024-07-13,9798.127500086233
39,2024-07-14,9798.127500086233
40,2024-07-15,9798.127500086233
41,2024-07-16,9799.908405370783
42,2024-07-17,9798.773920988346
43,2024-07-18,9814.541783753295
44,2024-07-19,9813.386251257913
45,2024-07-20,9833.249465763867
46,2024-07-21,9832.086104370246
47,2024-07-22,9808.152091535083
48,2024-07-23,9781.898892754458
49,2024-07-24,9804.83575063281
50,2024-07-25,9803.673055997557
51,2024-07-26,9851.540044904794
52,2024-07-27,9850.335813854572
53,2024-07-28,9852.494421086007
54,2024-07-29,9851.353339585563
55,2024-07-30,9834.98742791337
56,2024-07-31,9804.21340948818
57,2024-08-01,9785.939073294187
58,2024-08-02,9718.422599642236
59,2024-08-03,9717.395090378932
60,2024-08-04,9717.395090378932
61,2024-08-05,9717.395090378932
62,2024-08-06,9717.395090378932
63,2024-08-07,9717.395090378932
64,2024-08-08,9717.395090378932
65,2024-08-09,9686.57589029109
66,2024-08-10,9674.638649872406
67,2024-08-11,9614.530351207255
68,2024-08-12,9613.504583958924
69,2024-08-13,9613.504583958924
70,2024-08-14,9613.504583958924
71,2024-08-15,9613.504583958924
72,2024-08-16,9613.504583958924
73,2024-08-17,9613.504583958924
74,2024-08-18,9613.504583958924
75,2024-08-19,9613.504583958924
76,2024-08-20,9613.504583958924
77,2024-08-21,9613.504583958924
78,2024-08-22,9613.504583958924
79,2024-08-23,9613.504583958924
80,2024-08-24,9649.21991227101
81,2024-08-25,9648.05586962116
82,2024-08-26,9639.132800901847
83,2024-08-27,9590.365977981059
84,2024-08-28,9589.327308115706
85,2024-08-29,9589.327308115706
86,2024-08-30,9589.327308115706
87,2024-08-31,9589.327308115706
88,2024-09-01,9589.327308115706
89,2024-09-02,9589.327308115706
90,2024-09-03,9589.327308115706
91,2024-09-04,9589.327308115706
92,2024-09-05,9589.327308115706
93,2024-09-06,9589.327308115706
94,2024-09-07,9589.327308115706
95,2024-09-08,9589.327308115706
96,2024-09-09,9589.327308115706
97,2024-09-10,9589.327308115706
98,2024-09-11,9589.327308115706
99,2024-09-12,9589.327308115706
100,2024-09-13,9589.327308115706
101,2024-09-14,9589.327308115706
102,2024-09-15,9589.327308115706
103,2024-09-16,9589.327308115706
104,2024-09-17,9589.327308115706
105,2024-09-18,9589.327308115706
106,2024-09-19,9589.327308115706
107,2024-09-20,9589.327308115706
108,2024-09-21,9589.327308115706
109,2024-09-22,9564.920509915448
110,2024-09-23,9563.849413190906
111,2024-09-24,9563.849413190906
112,2024-09-25,9539.319620355556
113,2024-09-26,9538.251651096863
114,2024-09-27,9547.402298081417
115,2024-09-28,9546.286781884855
116,2024-09-29,9553.218663747695
117,2024-09-30,9552.105546425062
118,2024-10-01,9515.721628464655
119,2024-10-02,9514.67279103924
120,2024-10-03,9514.67279103924
121,2024-10-04,9514.67279103924
122,2024-10-05,9514.67279103924
123,2024-10-06,9514.67279103924
124,2024-10-07,9501.327634322988
125,2024-10-08,9500.248574255707
126,2024-10-09,9500.248574255707
127,2024-10-10,9500.248574255707
128,2024-10-11,9500.248574255707
129,2024-10-12,9504.77738463614
130,2024-10-13,9503.673188743891
131,2024-10-14,9551.481645924227
132,2024-10-15,9550.312156613125
133,2024-10-16,9546.900476263645
134,2024-10-17,9528.242102642687
135,2024-10-18,9550.936849897738
136,2024-10-19,9549.8037908472
137,2024-10-20,9582.293826513951
138,2024-10-21,9581.141978478425
139,2024-10-22,9584.661822369048
140,2024-10-23,9583.549795159024
141,2024-10-24,9609.28702388761
142,2024-10-25,9608.141403574202
143,2024-10-26,9633.718176817045
144,2024-10-27,9632.569956449115
145,2024-10-28,9637.987082497086
146,2024-10-29,9636.866269697683
147,2024-10-30,9617.42190626362
148,2024-10-31,9589.929153810299
149,2024-11-01,9580.39683512698
