Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence
2024-10-17,67399.8359375,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,-0.0031485616380424464,0.06657083758875193,0.024458969945512443,-0.0031535287872272158,63293.6267578125,61185.062265625,64615.04484112155,63343.55301821637,0.024458969945512443,75.86160417765183,1271.4918229051764,725.8295985613116,545.6622243438648,68147.79188092785,58439.46163469714,1.6918292128687114,0.15338558941137603,1968.7882254464287,0.018765925686716364,0.33427606891414646,-0.05907361628232399,0.23639637410010378,-1,1,1,0,0.5,Long,50.0
2024-10-18,68418.7890625,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,0.015118035686984221,0.0885806247277805,0.038416010967533554,0.01500489704966544,63420.1837890625,61365.674453125,65200.23625979516,63719.49642890405,0.038416010967533554,75.30548313274915,1480.739830891107,876.8116450272707,603.9281858638362,68674.5929046881,58165.7746734369,1.9026326894008336,0.16570147866811397,1953.493861607143,0.026190608048661707,0.33785017959050356,-0.044848657634455225,0.5153418941975371,-1,1,1,0,0.5,Long,50.0
2024-10-19,68362.734375,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,-0.0008192879217548965,0.03507562896384919,0.041554308317539146,-0.000819623721527923,63556.5552734375,61550.539609375,65686.77443136513,64063.43998046671,0.041554308317539146,74.92590524128644,1623.3344508984228,1026.1162062015012,597.2182446969216,69181.5366591021,57931.573887772895,1.708869335571903,0.1770071194533565,1950.7742745535713,0.009411080369764686,0.33734173514813587,-0.045631201592703285,-1.5003925558197886,-1,1,1,0,0.5,Long,50.0
2024-10-20,69001.703125,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,0.009346740674458287,0.0292446495631995,0.08956652310534574,0.009303330181939204,63840.1654296875,61751.175703125,66196.76346115512,64429.23725043214,0.08956652310534574,74.74519755709838,1767.5262107229792,1174.398207105797,593.1280036171822,69966.57694329358,57713.75391608141,1.6850117507938525,0.19192968791265463,1959.836216517857,0.018163161280665852,0.3069267832443918,-0.03671096392619588,-0.9912467975604361,-1,1,1,0,0.5,Long,50.0
2024-10-21,67367.8515625,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,-0.023678423698328066,-0.00362161427652985,0.10734985142806663,-0.023963262921302488,64166.7076171875,61952.02296875,66376.93086136202,64646.91238465939,0.10734985142806663,68.94213268123355,1730.0184767026367,1285.5222610251649,444.4962156774718,70315.29544710225,58018.11978727276,1.04126151690896,0.19164417369196002,1984.2452566964287,0.039082184624180324,0.2800372201848194,-0.059520129866305505,0.7551381354850627,0,1,1,0,0.7,Long,70.0
2024-10-22,67361.40625,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,-9.567341618454961e-05,-0.0005701747929421908,0.11097331380061837,-9.56779931777652e-05,64503.138671875,62117.001484375,66528.38861346018,64847.98600431425,0.11097331380061837,69.44586794770339,1680.402609145931,1364.4983306493182,315.90427849661273,70573.3966693184,58432.880674431595,0.941728532569393,0.18821589530154725,1976.3501674107142,0.018114392282301855,0.2789661370709844,-0.05961010878833406,0.2630490705973092,0,1,1,0,0.7,Long,70.0
2024-10-23,66432.1953125,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,-0.01379441121005398,-0.029035792319932252,0.09336485794668992,-0.013890438213698968,64786.7783203125,62297.024921875,66513.58964408169,64965.334841957636,0.09336485794668992,72.80652168351341,1548.254802124051,1401.2496249442647,147.0051771797862,70646.98887093354,58926.56776969147,0.5615555884807342,0.1809076080816227,1977.8133370535713,0.03333785705608432,0.28702633985359793,-0.07258223364548566,0.3300811742177093,-1,1,1,0,0.5,Long,50.0
2024-10-24,68161.0546875,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,0.02602442034118191,-0.0029501407359410203,0.09817666936827951,0.02569154796745315,65091.4572265625,62500.815234375,66767.04580460758,65202.05483051633,0.09817666936827951,77.67844951395138,1564.990974091248,1433.9978947736615,130.99307931758653,70989.88477433436,59193.02967879065,1.0408189084553707,0.18123507443507747,1979.616908482143,0.034401747240422643,0.2908407873362687,-0.048446723861995666,0.23625249166858123,-1,1,1,0,0.5,Long,50.0
2024-10-25,66642.4140625,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,-0.022280180844656217,-0.03419175115469297,0.07332047941787079,-0.02253213347279499,65319.08046875,62710.45375,66747.87169043718,65308.74810695957,0.07332047941787079,65.43724949838618,1439.1235834776162,1435.0230325144526,4.100550963163641,71079.55460449503,59558.606333004966,0.45945301118129156,0.1763795232390316,1968.589564732143,0.04802291943158853,0.30629464394981254,-0.06964750293767552,1.133693259600718,0,1,1,0,0.7,Long,70.0
2024-10-26,67014.6953125,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,0.00558625096700216,-0.005242207400251719,0.06679102370826073,0.00557070573324996,65528.867578125,62971.772578125,66788.92147844685,65435.11456662923,0.06679102370826073,64.45506929464258,1353.8069118176209,1418.7798083750863,-64.97289655746545,71211.042960549,59846.69219570099,0.5229784842512727,0.17342510537511088,1965.1476004464287,0.014285346229447576,0.3049078995264326,-0.06445032040130816,-1.1835474045133527,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-10-27,67929.296875,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,0.01364777618155344,0.008430504299336894,0.0914675804334324,0.013555484057566741,65813.4994140625,63247.564765625,66964.36384714734,65619.86881169373,0.0914675804334324,68.40881437961514,1344.4950354536122,1403.9228537907916,-59.42781833717936,71370.2294554113,60256.76937271371,0.7615260936534255,0.1688629260203562,1974.9383370535713,0.02022817842540785,0.30322911459618324,-0.051682147767421194,-1.3309689508853328,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-10-28,69907.7578125,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,0.029125296867722028,0.05231744162075036,0.1251495682325372,0.028709215102556977,66202.2888671875,63548.88859375,67417.19368797082,65937.49021916086,0.1251495682325372,65.35342233940051,1479.7034688099666,1419.0789767946267,60.62449201533991,71762.54388972875,60642.03384464625,1.3328413643944559,0.16797772758872503,1877.56640625,0.03829521781660275,0.3141677573881915,-0.024062108796186754,0.8442405211331347,0,1,1,0,0.7,Long,70.0
2024-10-29,72720.4921875,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,0.04023493905417541,0.06689212074114437,0.20036265352197025,0.03944659057776213,66809.2083984375,63862.907734375,68233.08576482146,66439.9348094082,0.20036265352197025,69.72890969536604,1793.1509554132645,1493.8933725183542,299.25758289491023,72435.95866997098,61182.45812690404,2.1011360034826945,0.16844235716659267,1932.91015625,0.052905264517190874,0.31301619330270797,0.0,2.2577582782361816,0,1,1,1,0.7999999999999999,Long,80.0
2024-10-30,72339.5390625,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,-0.005238593875544262,0.08548797459013113,0.20016821479232516,-0.00525236341818716,67412.4603515625,64156.724296875,68864.84781061816,66876.94253185944,0.20016821479232516,66.64033694706902,1987.9052787587134,1592.6957537664262,395.20952499228724,72663.8340757715,62161.0866273535,1.8764913600506086,0.15579831078179257,1924.1244419642858,0.020646558152790966,0.3131143247180045,-0.005238593875544262,0.6900825289131355,0,1,1,0,0.7,Long,70.0
2024-10-31,70215.1875,70215.1875,72662.3125,69590.5,72335.046875,40627912076,-0.029366396164960396,0.04775806519115844,0.1244308828074765,-0.029806220896924952,67800.965234375,64414.164609375,69072.59237821537,67124.2199369069,0.1244308828074765,58.735532490173995,1948.372441308471,1663.8310912748352,284.5413500336358,72638.3674795139,62963.56298923612,0.9981482387787992,0.14269419995473254,2053.1953125,0.04374854799041874,0.3258528624778241,-0.034451151417408066,0.6386541578598748,0,1,1,0,0.7,Long,70.0
2024-11-01,69482.46875,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,-0.010435331387529279,0.022864536311307138,0.09952752646374763,-0.010490161236778449,68115.4375,64641.27375,69135.65028156685,67298.90503417305,0.09952752646374763,53.36009212236321,1836.7452473938029,1698.4139224986288,138.33132489517402,72486.8435760639,63744.0314239361,0.6254423525123078,0.12835287378324178,2123.72265625,0.04000019789164443,0.330015870351409,-0.04452697362321467,1.2812331070196303,0,1,1,0,0.7,Long,70.0
2024-11-02,69289.2734375,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,-0.0027804900426771084,-0.008847149363005458,0.10243051066901887,-0.00278436278553029,68437.332421875,64815.633203125,69159.28461324888,67446.33973071579,0.10243051066901887,52.90173252004472,1712.944882533091,1701.3201145055214,11.624768027569644,72060.7610868555,64813.90375689451,0.4702402582718323,0.10589041205300748,2137.313058035714,0.012031195755746375,0.32907004956115754,-0.04718365685910186,-1.3613962238254,0,1,1,0,0.7,Long,70.0
2024-11-03,68741.1171875,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,-0.00791112711687536,-0.05472150806872589,0.04080469804246656,-0.00794258611024876,68572.08203125,64990.353125,69094.95116313366,67542.24917195906,0.04080469804246656,49.17922901909563,1552.7019911746029,1671.5964898393377,-118.89449866473478,72017.14350754273,65127.02055495727,0.0981318663909014,0.10048000218872541,2182.016183035714,0.027336372892724888,0.28594673316323127,-0.05472150806872589,0.06255157112666124,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-11-04,67811.5078125,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,-0.013523338185854272,-0.06259414019887333,0.011491433311324073,-0.013615611362265724,68610.601953125,65162.9265625,68897.49833995926,67562.19425644357,0.011491433311324073,51.46226055573524,1335.3040835156862,1604.3380085746076,-269.03392505892134,72000.37141939721,65220.8324868528,-0.4714740330136871,0.09881182702895124,2181.776785714286,0.03877706505613619,0.2867631302366313,-0.06750482879492681,0.649426289578279,0,-1,-1,0,-0.5,Short,50.0
2024-11-05,69359.5625,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,0.02282879023690776,-0.012185753972386637,0.025836022900646904,0.022572112490931908,68697.944140625,65386.26765625,68968.58513381168,67695.33264485517,0.025836022900646904,55.97826950784297,1273.2524889565102,1538.1209046509882,-264.868415694478,72069.42355268041,65326.464728569576,0.3924795488943223,0.09815372073301014,2313.4704241071427,0.04417446945401364,0.2961245197747479,-0.046217092134556714,1.0137185447428505,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-11-06,75639.078125,75639.078125,76460.15625,69322.03125,69358.5,118592653963,0.09053568676993895,0.08860665842417981,0.12224424693170266,0.08666903126846402,69109.90625,65692.8784375,69994.81482476373,68283.758235977,0.12224424693170266,70.8658040696853,1711.056588786727,1572.708041478136,138.34854730859092,73631.02975414897,64588.78274585103,2.888296180809159,0.13083865250212146,2665.143136160714,0.09437086195317772,0.4228416560173995,0.0,3.6068610385027395,-1,1,1,1,0.6,Long,60.0
2024-11-07,75904.859375,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,0.003513808689745934,0.09547777901679622,0.1094154166578647,0.0035076496874788744,69484.209765625,65977.98203125,70904.052447877,68848.284246275,0.1094154166578647,68.79650499738497,2055.768201601997,1669.3200735029084,386.44812809908876,74912.87310468008,64055.54642656992,2.3654624383071767,0.15625602873994926,2671.9952566964284,0.032444501350477606,0.42147728631353887,0.0,1.0348185167530346,0,1,1,1,0.7999999999999999,Long,80.0
2024-11-08,76545.4765625,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,0.008439738809541852,0.11353262347646509,0.11969594637063552,0.008404323339316332,69893.346875,66250.082421875,71771.96385012669,69418.44664006944,0.11969594637063552,75.10787183099262,2353.5172100572527,1806.1595008137774,547.3577092434753,76138.18053038552,63648.51321961449,2.130442556068162,0.17869608294918313,2557.9698660714284,0.020954965394856674,0.42100392019448557,0.0,0.5988641925555517,-1,1,1,1,0.6,Long,60.0
2024-11-09,76778.8671875,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,0.0030490452928257916,0.13223949244418676,0.11270974063366634,0.0030444063813357424,70282.205078125,66521.800234375,72542.25667126104,69963.66297691615,0.11270974063366634,74.93131895533,2578.5936943448905,1960.64633952,617.9473548248905,77223.02859100499,63341.38156524501,1.8720147824877644,0.19751296946829255,2572.3733258928573,0.015094994299273634,0.4208703136779887,0.0,-0.6061708139597498,-1,1,1,0,0.5,Long,50.0
2024-11-10,80474.1875,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,0.048129393514959595,0.1602464692593757,0.19454881866524576,0.04700704537184314,70937.521875,66863.3871875,73762.55372183627,70742.22034899643,0.19454881866524576,78.04849418993406,3020.333372839843,2172.5837461839687,847.7496266558742,79089.05572632217,62785.98802367784,2.3398456778666663,0.22982290995972754,2824.866629464286,0.06100082945851426,0.43061550379326086,0.0,1.6078870042285272,-1,1,1,1,0.6,Long,60.0
2024-11-11,88701.484375,88701.484375,89604.5,80283.25,80471.4140625,117966845037,0.10223522760015435,0.17269388487804238,0.3167997717535773,0.09734014312496264,72004.52578125,67364.44265625,76060.85074539992,72072.53620277447,0.3167997717535773,82.84273503760072,3988.3145426254487,2535.729905472265,1452.5846371531838,83202.50923347946,60806.54232902055,2.9821366793368016,0.3110355448003079,3299.4464285714284,0.10508561458332416,0.5308769975874005,0.0,2.421116296908261,-1,1,1,1,0.6,Long,60.0
2024-11-12,87955.8125,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,-0.008406532091926988,0.15876392136455353,0.32399376667069246,-0.008442066269106777,73080.706640625,67856.962890625,77890.84486149224,73249.07518775413,0.32399376667069246,78.69755332483939,4641.769673738105,2956.937859125433,1684.8318146126717,86024.75493701875,60136.65834423123,2.2983699564098883,0.35423982310533003,3367.6233258928573,0.05459302007471081,0.5274544499731045,-0.008406532091926988,2.3496716615868616,-1,1,1,1,0.6,Long,60.0
2024-11-13,90584.1640625,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,0.029882636380625716,0.18340322812592724,0.32897245322572966,0.02944485048776148,74201.862109375,68382.606796875,79843.66320010881,74533.15584514271,0.32897245322572966,81.68346276367701,5310.507354966103,3427.651758293567,1882.8555966725357,89090.09900332565,59313.62521542434,2.2007040954300527,0.4012901151188121,3773.61328125,0.07923484142380365,0.5287215454906213,0.0,1.7644973616407145,-1,1,1,1,0.6,Long,60.0
2024-11-14,87250.4296875,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,-0.03680261786927608,0.13638599895499404,0.30923272985989003,-0.03749692231881138,75232.262890625,68864.7525,80983.16573663053,75475.17612976176,0.30923272985989003,78.39073210351283,5507.989606868767,3843.719328008607,1664.2702788601596,90756.56258847965,59707.96319277036,1.5483038888428349,0.41270324994542174,3917.227120535714,0.058250787625956355,0.5449380256154537,-0.03680261786927608,0.7203341855155023,-1,1,1,0,0.5,Long,50.0
2024-11-15,91066.0078125,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,0.04373133907381366,0.13161761108181436,0.35889609566744984,0.04280211829142622,76434.828515625,69382.452265625,82534.37220984121,76630.05255070534,0.35889609566744984,82.61903137040895,5904.319659135872,4255.83939423406,1648.480264901812,92972.02241599881,59897.6346152512,1.769487542447485,0.43271357368174723,4057.55078125,0.05209236535071701,0.5537326236885354,0.0,0.40145254218850274,-1,1,1,0,0.5,Long,50.0
2024-11-16,90558.4765625,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,-0.005573223886622736,0.020935300018760206,0.33312842512032836,-0.00558881224411838,77566.2875,69877.808515625,83768.84980255795,77661.78766269013,0.33312842512032836,81.84145017265408,6107.0621398678195,4626.083943360813,1480.978196507007,94737.5829602121,60394.99203978792,1.5132450655926837,0.44275151006065844,4117.271205357143,0.018438017216948474,0.5586955911356454,-0.005573223886622736,-0.6009977209590897,-1,1,1,0,0.5,Long,50.0
2024-11-17,89845.8515625,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,-0.007869224693816235,0.02148850665781743,0.2852057393040137,-0.007900350440318173,78563.1921875,70356.972578125,84703.77315024134,78564.3109145279,0.2852057393040137,81.44040349398078,6139.462235713436,4928.759601831337,1210.7026338820988,96171.87323697735,60954.51113802265,1.2814883003783968,0.4482679626217893,4175.288504464285,0.029955473215452614,0.5613459029014862,-0.013398591629406154,-0.5578982721201281,-1,1,1,0,0.5,Long,50.0
2024-11-18,90542.640625,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,0.007755383808848215,-0.0004583962100853656,0.24507739017425778,0.007725465406075372,79454.299609375,70855.119296875,85602.06045405036,79451.5945967851,0.24507739017425778,84.09984546230399,6150.465857265255,5173.100852918121,977.3650043471343,97613.24939506274,61295.349823687255,1.2212535577761714,0.4570916835202994,4216.264508928572,0.035377754507587844,0.5524059302945535,-0.0057471190411420014,0.2660038367378701,-1,1,1,0,0.5,Long,50.0
2024-11-19,92343.7890625,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,0.019892819836786257,0.05837632425699901,0.27653272690494624,0.019697543183651734,80454.512109375,71435.405078125,86639.24947073491,80406.57196461584,0.27653272690494624,84.21967357803078,6232.677506119071,5385.016183558311,847.6613225607598,99158.92218370092,61750.10203504909,1.2712806130618872,0.46496857873919983,4252.833147321428,0.03872358768037746,0.5497872744710857,0.0,0.19007657507492384,-1,1,1,0,0.5,Long,50.0
2024-11-20,94339.4921875,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,0.02161166598491282,0.03594628175355985,0.3435767324198913,0.021381444998432572,81660.72734375,72105.454765625,87823.90219639108,81438.64012927393,0.3435767324198913,81.91247142593167,6385.262067117146,5585.065360270079,800.1967068470676,100693.44621673897,62628.00847076102,1.3323125222790495,0.46614130175135327,3977.433035714286,0.03479479655217961,0.5274783065597776,0.0,0.06307713468799922,-1,1,1,0,0.5,Long,50.0
2024-11-21,98504.7265625,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,0.044151545428309014,0.0877471695818095,0.4176918053519796,0.04320463738221239,83111.840234375,72862.89359375,89467.10594502321,82702.79467988327,0.4176918053519796,84.03697777911651,6764.311265139942,5820.914541244052,943.3967238958903,102653.73367517405,63569.94679357596,1.5753730696318435,0.47025534233608585,4150.213169642857,0.049557187333571,0.5278131735318339,0.0,0.9908238979877917,-1,1,1,0,0.5,Long,50.0
2024-11-22,98997.6640625,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,0.005004201495724558,0.10186126950595686,0.42875887061793816,0.004991722095061175,84597.259765625,73627.658828125,90933.34565540426,83909.82204155858,0.42875887061793816,83.96565189355188,7023.523613845682,6061.436355764378,962.0872580813038,104231.40413127221,64963.11539997779,1.4668736287862487,0.464179204386601,4209.415178571428,0.024574680226435268,0.5245708404959041,0.0,0.09633499387337727,-1,1,1,0,0.5,Long,50.0
2024-11-23,97777.28125,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,-0.012327389984975179,0.0799031326572821,0.42239878038787504,-0.012404002529793906,86049.06796875,74341.854921875,91986.25882380361,84937.04124218387,0.42239878038787504,80.84527013798564,7049.217581619741,6258.992600935451,790.2249806842901,105029.7450478503,67068.39088964969,1.2358055755728534,0.44115938794347953,4253.901785714285,0.01822293522300202,0.5277088544504434,-0.012327389984975179,-1.0219703991037001,-1,1,1,0,0.5,Long,50.0
2024-11-24,98013.8203125,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,0.002419161787646784,0.061401327664412975,0.44538624009821337,0.0024162403264788948,87559.18359375,75060.33234375,92913.57597591075,85905.69154368876,0.44538624009821337,78.67872164252069,7007.884432221981,6408.770967192758,599.1134650292233,105188.1173495313,69930.2498379687,1.1860770326306849,0.40267469458314264,4107.481026785715,0.02917039202618827,0.5181050312789953,-0.009938050148121436,-0.8166439266254045,-1,1,1,0,0.5,Long,50.0
2024-11-25,93102.296875,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,-0.05011051933125821,-0.01311428844710194,0.3423137851395761,-0.05140963729329047,88746.3203125,75665.99921875,92942.60996038602,86438.77342008219,0.3423137851395761,58.07081289257714,6503.836540303833,6427.784081814973,76.05245848885988,104289.2369635347,73203.4036614653,0.560509544032075,0.3502774333922545,3891.1143973214284,0.06758283521133591,0.5737993799103636,-0.05955056862531716,0.09222538282607776,0,1,1,0,0.7,Long,70.0
2024-11-26,91985.3203125,91985.3203125,94991.75,90770.8125,93087.28125,91656519855,-0.011997304040733403,-0.06618368963100996,0.2161084269230047,-0.012069852534281012,89563.632421875,76260.972421875,92795.33462994202,86849.62874544646,0.2161084269230047,57.29057325571829,5945.705884495561,6331.368442351091,-385.6625578555304,103874.81367552494,75252.45116822504,0.3384329843502435,0.31957572212434276,3849.6261160714284,0.04588707726037468,0.513458566474192,-0.07083342638845413,0.5273509462860465,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-11-27,95962.53125,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,0.04323745271515378,-0.030658630597423353,0.26424753355917807,0.04232881330495687,90566.516015625,76937.583671875,93282.59564841248,87524.65856059857,0.26424753355917807,59.27819337288652,5757.937087813902,6216.682171443654,-458.7450836297521,103601.81531503492,77531.21671621509,0.8279081454799061,0.287861339331216,3735.7042410714284,0.05817390967373008,0.5255158467553872,-0.030658630597423353,-0.21820527972707895,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-11-28,95652.46875,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,-0.0032310787967048116,-0.021731147285300456,0.2496162156871411,-0.003236310003132818,91521.865625,77638.991015625,93647.19151019517,88126.7185746283,0.2496162156871411,66.18251286296865,5520.472935566868,6077.4403242682965,-556.9673887014287,102929.5167280027,80114.21452199732,0.7241811811570475,0.24928799309542457,3513.593191964286,0.020625202760383536,0.5281091510459619,-0.03379064894286887,-0.8843681732774179,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-11-29,97461.5234375,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,0.018912786163713058,-0.005634887745820882,0.2693795442369753,0.018736162907207532,92555.9984375,78382.731484375,94234.01180670361,88818.18560150769,0.2693795442369753,63.34973431839263,5415.826205195917,5945.117500453821,-529.2912952579036,101899.43194413043,83212.56493086959,1.0500476075564436,0.20189795722293957,3409.410714285714,0.033708574898347304,0.5278553622317242,-0.01551693809694532,-0.8911731887335737,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-11-30,96449.0546875,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,-0.010388394458550332,0.035947102540266895,0.19850920753316093,-0.010442730465097628,93354.741796875,79062.81078125,94574.78763451843,89383.43516343305,0.19850920753316093,62.04190873118796,5191.352471085382,5794.364494580133,-603.0120234947517,100909.45065808996,85800.03293566003,0.8191746227338718,0.16184949400112544,3386.9397321428573,0.014050163626700916,0.516485071275521,-0.025744136481755664,-1.5651585338412215,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-01,97279.7890625,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,0.008613193542348574,0.05755775739012714,0.09670982112580906,0.008576311620290235,93783.65703125,79744.54609375,94990.94170036176,89968.35026706764,0.09670982112580906,65.12391340144052,5022.591433294117,5640.009882322931,-617.4184490288135,101198.77032110743,86368.54374139257,0.9429746774151379,0.1581323126989303,3345.979910714286,0.021771608680599363,0.3976879577707884,-0.01735268216950514,-1.269509749032086,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-02,95865.3046875,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,-0.01454037255458307,-0.0010131721332642396,0.08992574751668636,-0.014647119798360832,94179.131640625,80404.8246875,95125.45908299841,90405.16170561819,0.08992574751668636,60.52140244390215,4720.297377380222,5456.067381334389,-735.7700039541669,101113.63774731827,87244.62553393173,0.4863138112309072,0.14726205234413114,3379.304129464286,0.03828010964928901,0.4009864370289836,-0.031640740260522215,0.16803580381608288,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-03,96002.1640625,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,0.0014276215513644441,0.003655894270894189,0.059811778980062735,0.0014266034685602644,94450.031640625,81003.94546875,95260.3367721525,90819.75447279462,0.059811778980062735,57.74089799124663,4440.582299357877,5252.970364939087,-812.38806558121,101214.44238022114,87685.62090102887,0.4589113469380076,0.14323787132934349,3314.4296875,0.027787296787010904,0.3898683062063918,-0.030258289711854736,0.05951332079887387,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-04,98768.53125,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,0.02881567529768403,0.013410500538072911,0.13201197522755748,0.028408310872006196,95025.93671875,81638.49390625,95800.05899951365,91408.55275258761,0.13201197522755748,59.0755887909834,4391.506246926045,5080.6775413364785,-689.1712944104338,101139.40394961962,88912.46948788039,1.2243770645737575,0.1286694441952992,3404.7354910714284,0.04603495293446515,0.36890998967238764,-0.0023145274655707038,0.613760208354033,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-05,96593.5703125,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,-0.022020788503929523,0.0014983622749671355,0.060698416816304945,-0.022266865312221884,95302.31484375,82218.1109375,95922.13766305002,91792.62812739593,0.060698416816304945,45.73603685762015,4129.509535654084,4890.4439402,-760.9344045459156,101156.28386711549,89448.34582038452,0.44115555227439324,0.12285051067150214,3906.1690848214284,0.1232140758592482,0.35533871646592663,-0.024284348249694387,2.993755378301901,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-06,99920.7109375,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,0.03444474217316973,0.02714769327165456,0.1033833024845392,0.03386480176780916,95770.4265625,82868.5284375,96537.30278219617,92394.70833555178,0.1033833024845392,51.82819458241653,4142.594446644391,4740.874041488878,-598.2795948444873,101523.60486060477,90017.24826439522,1.4427796810563664,0.12014519522579835,4127.038504464285,0.05529392015591112,0.3700621930997472,0.0,0.8637385906126798,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-07,99923.3359375,99923.3359375,100563.3828125,99030.8828125,99916.7109375,44177510897,2.627082989481444e-05,0.04233055184279966,0.11216415894271692,2.62704848226063e-05,96274.30078125,83498.619375,97058.23095993523,92952.38445421461,0.11216415894271692,54.465921650018196,4105.8465057206195,4613.868534335226,-508.0220286146068,101591.37992197322,90957.22164052678,1.37257131581971,0.11045687369476591,4109.232142857143,0.015336757781571137,0.36748093875150495,0.0,-1.0105977669986246,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-08,101236.015625,101236.015625,101399.9921875,98771.515625,99921.9140625,44125751925,0.013136868131795154,0.054518058145987425,0.11810319343665587,0.013051327819741106,96808.96953125,84156.085,97700.96706225288,93565.98676316168,0.11810319343665587,56.41791072646203,4134.980299091199,4518.090887286421,-383.1105881952217,101842.29202702604,91775.64703547396,1.759094950687213,0.10398463117926857,4092.7589285714284,0.025963848401901187,0.36842926256668246,0.0,-0.9314774780645555,0,1,-1,0,0.19999999999999998,Flat,20.0
2024-12-09,97432.71875,97432.71875,101272.5078125,94355.9140625,101237.0625,110676473908,-0.03756861480096407,-0.013524677172922939,0.05510852152769807,-0.03829250346621322,97063.416015625,84724.7053125,97659.69809113705,93852.41135477934,0.05510852152769807,59.02362153450437,3807.2867363577097,4375.930057100679,-568.6433207429691,101640.1180941038,92486.7139371462,0.16138377724501032,0.0943033382987893,4137.364397321428,0.07098840963010693,0.3954719718010776,-0.03756861480096407,1.3493618047274916,0,1,-1,0,0.19999999999999998,Flat,20.0
