timestamp,strategy,side,reason,fill_price,qty,notional,fee,cash_after,position_after,pm_multiplier
2024-07-15,SOL With PM,BUY,SIGNAL,160.0139422073364,1.2023573946965942,192.3939466675444,0.19239394666754442,9807.413659385787,1.2023573946965942,0.25
2024-07-16,SOL With PM,BUY,SIGNAL,160.6321558227539,0.8971950429463563,144.1183739419615,0.1441183739419615,9663.151167069884,2.0995524376429504,0.25
2024-07-17,SOL With PM,BUY,SIGNAL,155.66189849853515,0.7098254822379944,110.49278216780445,0.11049278216780445,9552.547892119912,2.8093779198809448,0.25
2024-07-29,SOL With PM,BUY,SIGNAL,182.87198416900634,0.35667319560299726,65.22553497982021,0.06522553497982021,9487.257131605113,3.166051115483942,0.25
2024-07-30,SOL With PM,BUY,SIGNAL,179.19674658966065,0.2879656587762134,51.6025091822458,0.0516025091822458,9435.603019913684,3.4540167742601553,0.25
2024-08-02,SOL With PM,SELL,STOP,152.56191025543214,3.4540167742601553,526.9513971354351,0.526951397135435,9962.027465651983,0.0,0.0
2024-08-23,SOL With PM,BUY,SIGNAL,153.18363972473145,1.2512000526762652,191.66337809272602,0.19166337809272602,9770.172424181164,1.2512000526762652,0.25
2024-08-24,SOL With PM,BUY,SIGNAL,160.81211636352538,0.8801535749616396,141.53935911450404,0.14153935911450405,9628.491525707546,2.131353627637905,0.25
2024-08-26,SOL With PM,BUY,SIGNAL,157.31549588012695,0.6856937887861712,107.87025840481954,0.10787025840481954,9520.513397044322,2.817047416424076,0.25
2024-08-27,SOL With PM,SELL,STOP,146.82364617919922,2.817047416424076,413.60917313907584,0.41360917313907586,9933.70896101026,0.0,0.0
2024-09-24,SOL With PM,BUY,SIGNAL,152.96859695434568,1.2493972685295136,191.11854720555158,0.19111854720555158,9742.399295257503,1.2493972685295136,0.25
2024-09-25,SOL With PM,SELL,STOP,147.94941053009035,1.2493972685295136,184.84758939684653,0.18484758939684653,9927.062037064952,0.0,0.25
2024-09-26,SOL With PM,BUY,SIGNAL,155.6538836288452,1.2270215169694245,190.9906644124479,0.1909906644124479,9735.880381988092,1.2270215169694245,0.25
2024-09-27,SOL With PM,BUY,SIGNAL,157.82881393432615,0.9036476327353675,142.62163408918462,0.14262163408918463,9593.116126264818,2.130669149704792,0.25
2024-09-28,SOL With PM,BUY,SIGNAL,156.9908860244751,0.6839512661854026,107.37411527600796,0.10737411527600796,9485.634636873534,2.8146204158901944,0.25
2024-09-30,SOL With PM,BUY,SIGNAL,152.6947784729004,0.5456502330176524,83.31794145431691,0.08331794145431691,9402.233377477763,3.360270648907847,0.25
2024-10-01,SOL With PM,SELL,STOP,145.21724153137208,3.360270648907847,487.9692344332312,0.4879692344332312,9889.714642676561,0.0,0.25
2024-10-14,SOL With PM,BUY,SIGNAL,157.5238519592285,1.2078940476981377,190.2721231520347,0.1902721231520347,9699.252247401375,1.2078940476981377,0.25
2024-10-15,SOL With PM,BUY,SIGNAL,154.7979871444702,0.9267460688021425,143.45842604462234,0.14345842604462233,9555.650362930708,2.13464011650028,0.25
2024-10-19,SOL With PM,BUY,SIGNAL,159.71917819976807,0.658439685589766,105.16544547651108,0.10516544547651108,9450.379752008721,2.793079802090046,0.25
2024-10-25,SOL With PM,BUY,SIGNAL,164.83927542114256,0.45845167308323453,75.5708416066509,0.07557084160665091,9374.733339560464,3.2515314751732807,0.25
2024-10-26,SOL With PM,BUY,SIGNAL,170.791316116333,0.3056935131402295,52.20979743744534,0.05220979743744534,9322.47133232558,3.5572249883135103,0.25
2024-10-28,SOL With PM,BUY,SIGNAL,178.1939566268921,0.1856348151948738,33.07900220727647,0.03307900220727647,9289.359251116097,3.742859803508384,0.25
2024-10-30,SOL With PM,BUY,SIGNAL,175.01243502044676,0.15745342039548327,27.556306505711603,0.027556306505711604,9261.77538830388,3.900313223903867,0.25
2024-10-31,SOL With PM,BUY,SIGNAL,168.51420767211914,0.15734776626321556,26.51533416082357,0.02651533416082357,9235.233538808896,4.057660990167083,0.25
2024-11-07,SOL With PM,SELL,TARGET,196.23642742919924,4.057660990167083,796.2608964292154,0.7962608964292155,10030.698174341682,0.0,0.25
2024-11-12,SOL With PM,BUY,SIGNAL,212.3379274291992,0.9088558190980769,192.98456095925283,0.19298456095925284,9837.52062882147,0.9088558190980769,0.25
