entry_time,exit_time,qty,buy_cost_incl_fees,sell_proceeds_after_fee,realized_pnl,exit_reason,cum_equity,cum_return_pct
2024-11-19,2024-11-20,0.008292593914934135,766.9185804613128,781.1460113633103,14.227430901997536,STOP,9969.743720574901,-0.3025627942509891
2024-11-21,2024-11-22,0.007785046783792931,768.0145840028158,769.5457793941827,1.5311953913668503,STOP,9971.274915966269,-0.28725084033731035
2024-11-23,2024-11-24,0.007844170681668223,768.1325389296912,767.6842644086373,-0.44827452105391785,STOP,9970.826641445214,-0.2917335855478632
2024-11-25,2024-11-27,0.008329056471004516,776.5156421675748,798.078825507634,21.56318334005914,STOP,9992.389824785274,-0.07610175214726042
2024-11-28,2024-11-29,0.008035399746029768,769.7591161384331,781.967978797496,12.208862659062902,TARGET,10004.598687444337,0.04598687444336974
2024-11-30,2024-12-01,0.007978770974534435,770.6996202114613,775.0092857312151,4.309665519753821,STOP,10008.90835296409,0.08908352964090227
2024-12-02,2024-12-03,0.008030813819942117,771.0316132961497,769.8194281263823,-1.2121851697673947,STOP,10007.696167794324,0.07696167794323629
2024-12-04,2024-12-06,0.007954881996768401,786.5200911402517,793.665575772939,7.145484632687271,STOP,10014.84165242701,0.14841652427010557
2024-12-07,2024-12-08,0.007709238194241762,771.4886822686825,779.2822696779514,7.793587409268866,STOP,10022.63523983628,0.2263523983627965
2024-12-09,2024-12-11,0.00796875066137382,777.5393618025576,805.0137288084317,27.474367005874115,STOP,10050.109606842154,0.5010960684215389
2024-12-12,2024-12-13,0.007727133111679582,774.2055327813869,782.8135987382052,8.608065956818336,STOP,10058.717672798972,0.5871767279897177
2024-12-14,2024-12-15,0.007632288096942784,774.8686511503427,794.8440322429609,19.97538109261825,TARGET,10078.69305389159,0.7869305389158945
2024-12-16,2024-12-17,0.0073115745340016575,776.4074453691435,774.8912250563393,-1.5162203128041938,STOP,10077.176833578786,0.7717683357878559
2024-12-18,2024-12-20,0.007934254360084212,794.4704223879753,774.4573685403175,-20.01305384765783,STOP,10057.163779731127,0.5716377973112685
2024-12-21,2024-12-24,0.008152591519773277,793.3930710355465,803.2595885158796,9.866517480333073,STOP,10067.03029721146,0.6703029721146049
2024-12-25,2024-12-28,0.008189278124802754,812.8260010280505,778.1552914905649,-34.67070953748566,STOP,10032.359587673975,0.323595876739746
2024-12-29,2024-12-31,0.008322555571545456,779.5145895272587,776.4037691953689,-3.1108203318898404,STOP,10029.248767342086,0.2924876734208556
2025-01-01,2025-01-02,0.008170334243236573,772.5985276848032,790.4111511029587,17.812623418155454,TARGET,10047.06139076024,0.47061390760240096
