timestamp,BTC,ETH,SOL,PortfolioEquity
2024-10-25,0.49213173377511465,0.2980415618429623,0.19821117826396156,9883.844738820384
2024-10-26,0.49234001488166795,0.2980415618429623,0.19859578303385847,9889.773597584888
2024-10-27,0.4928533648463128,0.2980415618429623,0.19900993076167992,9899.04857450955
2024-10-28,0.4939638405922108,0.2980415618429623,0.1991206109599476,9911.260133951208
2024-10-29,0.49390500319663216,0.2980415618429623,0.1992136277244345,9911.60192764029
2024-10-30,0.4937769916225201,0.2980415618429623,0.19888157798888173,9907.001314543642
2024-10-31,0.49292754047515774,0.29772762475824177,0.19837410232078526,9890.292675541847
2024-11-01,0.4925779484954375,0.2977191836520972,0.19819737801687431,9884.94510164409
2024-11-02,0.4924761009375562,0.29767428692971415,0.19817694483083959,9883.2733269811
2024-11-03,0.49218547740573776,0.2976662307183213,0.19789623215835941,9877.479402824185
2024-11-04,0.4916962085766868,0.2976662307183213,0.19750635592318116,9868.687952181892
2024-11-05,0.49251097542890365,0.2976662307183213,0.19823473009393347,9884.119362411584
2024-11-06,0.4958159886306599,0.2976662307183213,0.19987665379690955,9933.588731458907
2024-11-07,0.4957562933840887,0.2976662307183213,0.2006378552970227,9940.603793994327
2024-11-08,0.495888600857504,0.2977895178817047,0.20061396348683364,9942.920822260423
2024-11-09,0.49595454933622457,0.29835985924254604,0.20061396348683364,9949.283720656042
2024-11-10,0.4972756611448506,0.29861973217312493,0.20061396348683364,9965.09356804809
2024-11-11,0.5004646188084272,0.29955121296367293,0.20061396348683364,10006.297952589339
2024-11-12,0.5001651772681827,0.2988383522988622,0.20061396348683364,9996.174930538784
2024-11-13,0.5012389041962425,0.2985417073012835,0.20066184727724135,10004.424587747673
2024-11-14,0.49986100415515294,0.2977452801657201,0.2005534119690444,9981.596962899175
2024-11-15,0.5014627652398265,0.2980226083161426,0.20071474913177748,10002.001226877466
2024-11-16,0.5012490177114605,0.2982139839029642,0.2006739219016397,10001.369235160644
2024-11-17,0.5009480372644762,0.2978493014925329,0.20106885065302926,9998.661894100384
2024-11-18,0.501243116805622,0.29868608674881,0.20110918057528016,10010.38384129712
2024-11-19,0.5020073014467812,0.2980754222045081,0.20107833944283243,10011.610630941217
2024-11-20,0.5019485468568734,0.2978273136065442,0.20102973584837583,10008.055963117935
2024-11-21,0.5023602301023796,0.29965581773659894,0.20142312913046162,10034.391769694403
2024-11-22,0.5024356837687469,0.29946482936184793,0.20141318241800296,10033.136955485978
2024-11-23,0.5021485768745821,0.29988915188391063,0.20138882209764908,10034.265508561417
2024-11-24,0.5022064083723232,0.29967300591334045,0.20134776022028752,10032.271745059512
2024-11-25,0.5007222999473034,0.3000062033382917,0.201011975882614,10017.40479168209
2024-11-26,0.5003504935732169,0.2994226920047595,0.2009033049680904,10006.764905460668
2024-11-27,0.5016603987566078,0.30165776630944113,0.20124438719741367,10045.625522634627
2024-11-28,0.5015582788332978,0.3016207007865364,0.20110769527601918,10042.866748958535
2024-11-29,0.5021540958893788,0.3016341670491945,0.2012819556908324,10050.702186294056
2024-11-30,0.5018206365671332,0.3019451256788535,0.20110708492932763,10048.728471753144
2024-12-01,0.5020942411812545,0.30196048628472644,0.2010867895230386,10051.415169890195
2024-12-02,0.5016283769251829,0.3016668588550654,0.2007460170630452,10040.412528432937
2024-12-03,0.5016734519306391,0.3015503924026603,0.20100035606682504,10042.242004001242
2024-12-04,0.5025845624487919,0.3027024949752825,0.20084731439151118,10061.343718155857
2024-12-05,0.5018682331792423,0.30253636925101146,0.20099428339300324,10053.98885823257
2024-12-06,0.5029640359463184,0.3036274621966709,0.20108622145940103,10076.777196023902
2024-12-07,0.5029649004971709,0.3036094714952561,0.20113130806364823,10077.056800560753
2024-12-08,0.5033972351039618,0.30362639616482406,0.20107481376720912,10080.98445035995
2024-12-09,0.5021446089876139,0.3019797755520854,0.2004925632458075,10046.169477855066
2024-12-10,0.5018951937858852,0.3014697467473421,0.2003866350037391,10037.515755369664
2024-12-11,0.503376491029639,0.3026483186942111,0.20079693964793188,10068.217493717819
2024-12-12,0.5030043121799299,0.3029431520853617,0.2007842855248459,10067.317497901377
2024-12-13,0.5034707605224404,0.303107949269831,0.20071833958705773,10072.970493793291
2024-12-14,0.5034423409862341,0.30285697475251216,0.20056784270815275,10068.67158446899
2024-12-15,0.5044059369457212,0.30334681950531633,0.20068280895299911,10084.355654040366
2024-12-16,0.5049760541984858,0.3035552207366314,0.20046224721533493,10089.935221504522
2024-12-17,0.5050116822252408,0.3029646405856951,0.2006574795653001,10086.338023762362
2024-12-18,0.5028334193962181,0.30139326715608206,0.200162453928578,10043.891404808783
2024-12-19,0.5019230887672483,0.30021542819470076,0.1997980824689079,10019.36599430857
2024-12-20,0.5020176616562683,0.3005357457160603,0.19978930755005747,10023.42714922386
2024-12-21,0.5018280697402374,0.29974218012306686,0.19978930755005747,10013.595574133618
2024-12-22,0.5010714949931657,0.29939218098429143,0.19978930755005747,10002.529835275147
2024-12-23,0.5009220582846938,0.3002028643653253,0.19978930755005747,10009.142302000766
2024-12-24,0.5023460777733084,0.3006500699779608,0.19978930755005747,10027.854553013267
2024-12-25,0.5025684691967703,0.30065702188719595,0.19978930755005747,10030.147986340236
2024-12-26,0.5013179695030582,0.29970701686222806,0.19978930755005747,10008.142939153437
2024-12-27,0.5007359713402553,0.29969347810488944,0.19978930755005747,10002.18756995202
2024-12-28,0.5010925499179819,0.3000980001973756,0.19978930755005747,10009.79857665415
2024-12-29,0.5005094642938257,0.29981425321172683,0.19978930755005747,10001.1302505561
2024-12-30,0.5001928791986363,0.2998545917509604,0.19978930755005747,9998.367784996542
2024-12-31,0.5004734079790598,0.29971467455631756,0.19978930755005747,9999.773900854347
2025-01-01,0.5008269472417222,0.2998376543460673,0.19978930755005747,10004.539091378469
2025-01-02,0.501707487006338,0.30041166072162984,0.19978930755005747,10019.084552780252
2025-01-03,0.5021431156593577,0.30131245407444834,0.19978930755005747,10032.448772838634
2025-01-04,0.5021890846026127,0.3016281443159815,0.19978930755005747,10036.065364686518
2025-01-05,0.5022171857193254,0.3014839468876027,0.19978930755005747,10034.904401569855
2025-01-06,0.5035928349942999,0.30181587812504856,0.19978930755005747,10051.980206694057
2025-01-07,0.5016884158441693,0.29993019882913646,0.19978930755005747,10014.079222233631
2025-01-08,0.500979829526134,0.29959093831789385,0.19978930755005747,10003.600753940853
2025-01-09,0.5000161475891253,0.2995603096506161,0.19978930755005747,9993.65764789799
2025-01-10,0.49996393268382416,0.2995603096506161,0.19978930755005747,9993.135498844977
2025-01-11,0.49996393268382416,0.2995603096506161,0.19978930755005747,9993.135498844977
2025-01-12,0.49996393268382416,0.2995603096506161,0.19978930755005747,9993.135498844977
2025-01-13,0.49996393268382416,0.2995603096506161,0.19978930755005747,9993.135498844977
2025-01-14,0.49996393268382416,0.2995603096506161,0.19978930755005747,9993.135498844977
2025-01-15,0.49996393268382416,0.2995603096506161,0.19978930755005747,9993.135498844977
2025-01-16,0.4997920532822919,0.2995603096506161,0.19978930755005747,9991.416704829655
2025-01-17,0.5011342341361241,0.2995603096506161,0.19978930755005747,10004.838513367977
2025-01-18,0.5011101746631937,0.2995603096506161,0.2005226016767955,10011.930859906053
2025-01-19,0.49994910762161715,0.2995603096506161,0.20020434980489338,9997.137670771266
2025-01-20,0.5002786836931973,0.2995603096506161,0.19989902927957634,9997.380226233898
2025-01-21,0.5017723985461742,0.2995603096506161,0.20024802355356286,10015.807317503532
2025-01-22,0.5008689800497993,0.2995603096506161,0.20057155228604892,10010.008419864642
2025-01-23,0.5009806056970955,0.2995603096506161,0.20039126614877054,10009.32181496482
2025-01-24,0.5012950237327007,0.2995603096506161,0.20038678641633428,10012.421197996511
2025-01-25,0.5012565251436542,0.2995603096506161,0.20051607750233247,10013.329122966028
2025-01-26,0.5005106754607348,0.2995603096506161,0.19979200319802282,9998.629883093738
2025-01-27,0.5002908968641224,0.2995603096506161,0.1994902199383951,9993.414264531337
2025-01-28,0.5000086197921745,0.2995603096506161,0.19905540720018236,9986.24336642973
2025-01-29,0.5008928184550238,0.2995603096506161,0.19909622995003395,9995.493580556738
2025-01-30,0.5012777523064532,0.2995603096506161,0.199706572093625,10005.446340506942
2025-01-31,0.500408641204408,0.2995603096506161,0.19929969050166788,9992.686413566918
2025-02-01,0.49975628339719735,0.2995603096506161,0.19831610518277046,9976.326982305838
2025-02-02,0.49864972532383434,0.2995603096506161,0.19829844369654304,9965.084786709935
2025-02-03,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-04,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-05,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-06,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-07,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-08,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-09,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-10,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-11,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-12,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-13,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-14,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-15,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-16,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-17,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-18,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-19,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-20,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-21,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-22,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-23,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-24,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-25,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-26,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-27,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-02-28,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-01,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-02,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-03,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-04,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-05,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-06,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-07,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-08,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-09,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-10,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-11,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-12,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-13,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-14,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-15,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-16,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-17,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-18,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-19,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-20,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-21,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-22,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-23,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-24,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-25,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-26,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-27,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-28,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-29,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-30,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-03-31,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-01,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-02,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-03,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-04,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-05,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-06,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-07,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-08,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-09,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-10,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-11,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-12,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-13,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-14,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-15,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-16,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-17,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-18,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-19,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-20,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-21,0.49859509182848705,0.2995603096506161,0.19829844369654304,9964.538451756462
2025-04-22,0.49922958018378094,0.2995603096506161,0.19829844369654304,9970.883335309401
2025-04-23,0.49926657571424504,0.2995603096506161,0.19829844369654304,9971.253290614042
2025-04-24,0.4993176730033647,0.2995603096506161,0.19829844369654304,9971.764263505238
2025-04-25,0.4995316196123206,0.2995603096506161,0.19829844369654304,9973.903729594798
2025-04-26,0.49950418402687774,0.2995603096506161,0.19829844369654304,9973.629373740368
2025-04-27,0.499200482458337,0.2995603096506161,0.19829844369654304,9970.59235805496
2025-04-28,0.4996323678875178,0.2995603096506161,0.19829844369654304,9974.91121234677
2025-04-29,0.49937564946987256,0.2995603096506161,0.19829844369654304,9972.344028170317
2025-04-30,0.49934499552627815,0.2995603096506161,0.19829844369654304,9972.037488734371
2025-05-01,0.5002235828327642,0.2995603096506161,0.19829844369654304,9980.823361799234
2025-05-02,0.5003853376433536,0.2995603096506161,0.19829844369654304,9982.440909905126
2025-05-03,0.4999872804116721,0.2995603096506161,0.1982604238649115,9978.080139271997
2025-05-04,0.49936726527034514,0.2995603096506161,0.19812872484870803,9970.562997696692
2025-05-05,0.49953818551671775,0.2995603096506161,0.19825161932753269,9973.501144948665
2025-05-06,0.5003574427058416,0.2995603096506161,0.198254778813788,9981.725311702456
2025-05-07,0.5002995359053722,0.2995603096506161,0.1982750383629015,9981.348839188899
2025-05-08,0.5015019235263525,0.2995603096506161,0.19903349059119124,10000.957237681598
2025-05-09,0.501429609287559,0.29991452988390027,0.19953872697660935,10008.828661480686
2025-05-10,0.501899417017769,0.3009545967257479,0.1998134431983306,10026.674569418477
2025-05-11,0.5017195707518697,0.3005493000832799,0.1995500846899483,10018.189555250978
2025-05-12,0.5013072166022572,0.30045634498849155,0.1996200848622116,10013.836464529604
2025-05-13,0.5017544096481598,0.30164465560603804,0.20017933418969652,10035.783994438943
