entry_time,exit_time,qty,buy_cost_incl_fees,sell_proceeds_after_fee,realized_pnl,exit_reason,cum_equity,cum_return_pct
2025-01-07,2025-01-08,0.2277399916215408,771.2759727241174,756.4022887640422,-14.873683960075255,STOP,9997.206745320402,-0.027932546795982487
2025-05-08,2025-05-09,0.3485027107931405,770.1301853779883,816.1899458922171,46.059760514228856,STOP,10043.26650583463,0.43266505834630153
2025-05-10,2025-05-13,0.3086206624263648,797.478076092048,825.903082970427,28.42500687837901,STOP,10071.69151271301,0.7169151271301052
2025-05-14,2025-05-18,0.3116242472746447,813.13980792643,777.3428023721143,-35.79700555431566,STOP,10035.894507158693,0.35894507158693156
2025-05-19,2025-05-21,0.30574203984847614,774.4302851876407,779.1896799718572,4.759394784216511,STOP,10040.653901942911,0.40653901942911036
2025-05-22,2025-05-24,0.304443300587086,810.2948608108447,769.2830217734071,-41.01183903743765,STOP,9999.642062905474,-0.003579370945262781
2025-05-25,2025-05-26,0.3014243026328313,770.3177889387649,771.7346834245465,1.4168944857815404,STOP,10001.058957391255,0.010589573912548077
2025-05-27,2025-05-28,0.2888668701617782,770.4269387483863,773.6406265594073,3.213687811021032,STOP,10004.272645202276,0.042726452022761804
2025-05-29,2025-06-01,0.30331042649286805,798.5769400243844,768.1225011613034,-30.45443886308101,STOP,9973.818206339194,-0.2618179366080585
2025-06-02,2025-06-04,0.2956780366661074,771.9985672758428,770.1618682065276,-1.8366990693151592,STOP,9971.98150726988,-0.2801849273011976
2025-06-05,2025-06-06,0.3174442703126359,768.186970863079,785.1921396269166,17.005168763837673,STOP,9988.986676033717,-0.11013323966282769
2025-06-07,2025-06-09,0.3058354447095155,773.8272137383749,818.8732272625123,45.04601352413738,STOP,10034.032689557855,0.34032689557854606
2025-06-10,2025-06-15,0.3021983319436,846.3085811354558,768.495850854522,-77.8127302809338,STOP,9956.219959276921,-0.43780040723078856
2025-06-16,2025-06-18,0.30470569815809134,775.2006087720566,768.0156860868157,-7.184922685240963,STOP,9949.03503659168,-0.5096496340831982
2025-06-19,2025-06-22,0.33032334241536454,829.6848132705543,734.9271320895691,-94.75768118098517,STOP,9854.277355410695,-1.4572264458930477
2025-06-23,2025-06-24,0.312979818484423,759.119686110415,765.0284635180531,5.908777407638013,STOP,9860.186132818333,-1.3981386718166686
2025-06-25,2025-06-27,0.3138356627249147,760.4040449242752,759.5552250413577,-0.8488198829174962,STOP,9859.337312935415,-1.4066268706458505
2025-06-28,2025-06-29,0.3111766541435354,759.5094775917548,777.0733813824675,17.56390379071263,STOP,9876.901216726128,-1.2309878327387196
2025-06-30,2025-07-02,0.31496433331064233,783.5615509993532,808.6645419874606,25.102990988107308,STOP,9902.004207714235,-0.9799579228576476
2025-07-03,2025-07-05,0.30284824182513903,785.1251752039368,761.2106814844275,-23.914493719509323,STOP,9878.089713994726,-1.2191028600527352
2025-07-06,2025-07-08,0.2984981559830901,768.576427123891,779.5529808342633,10.976553710372286,STOP,9889.066267705099,-1.1093373229490135
2025-07-09,2025-07-10,0.27452880715925554,761.7996338355065,809.973752568098,48.17411873259152,STOP,9937.24038643769,-0.6275961356230982
2025-07-11,2025-07-13,0.2595993365825241,768.9997315605453,770.7245573633163,1.7248258027709653,STOP,9938.96521224046,-0.6103478775953953
2025-07-14,2025-07-15,0.2537031006593561,765.643575886937,795.4052382273738,29.76166234043683,STOP,9968.726874580898,-0.31273125419102143
2025-07-16,2025-07-17,0.22743115382189288,767.9362517432332,789.5433948261103,21.607143082877087,STOP,9990.334017663774,-0.0966598233622608
2025-07-18,2025-07-19,0.21652413368594758,769.600747990217,777.2962132339617,7.695465243744707,STOP,9998.02948290752,-0.019705170924808044
2025-07-20,2025-07-21,0.20456057023447785,770.1935645864637,768.6830157213651,-1.510548865098599,STOP,9996.51893404242,-0.03481065957579631
2025-07-22,2025-07-24,0.2112983596387447,792.6346801294333,782.3206525219845,-10.314027607448793,STOP,9986.204906434972,-0.13795093565027855
2025-07-25,2025-07-26,0.20608400643896202,769.2826638215992,769.8856992558049,0.603035434205708,STOP,9986.807941869178,-0.1319205813082226
2025-07-27,2025-07-29,0.2024458864011392,785.333805075766,766.8177563837335,-18.51604869203254,STOP,9968.291893177146,-0.3170810682285446
2025-07-30,2025-08-03,0.22401003841031264,847.715362697235,782.2732574817278,-65.44210521550724,STOP,9902.849787961637,-0.9715021203836296
2025-08-04,2025-08-06,0.21039995426275548,783.0500471521698,773.9344796142939,-9.115567537875904,STOP,9893.734220423761,-1.0626577957623886
2025-08-07,2025-08-08,0.1944184860862741,762.1592274084056,778.4197547642091,16.260527355803447,STOP,9909.994747779565,-0.9000525222043507
2025-08-09,2025-08-12,0.1801943257758253,769.3868355265922,826.0181255976744,56.63129007108216,STOP,9966.626037850647,-0.3337396214935325
2025-08-13,2025-08-17,0.17224104491009437,817.680585311357,769.3256184438034,-48.354966867553685,STOP,9918.271070983094,-0.8172892901690648
2025-08-18,2025-08-20,0.1864663290808005,803.0546405747605,807.0264409762661,3.971800401505675,STOP,9922.242871384598,-0.777571286154016
2025-08-21,2025-08-22,0.18071802924706923,764.3553781141637,871.8025723780081,107.44719426384438,STOP,10029.690065648443,0.29690065648443126
2025-08-23,2025-08-24,0.1615285455546348,772.6325228951788,770.8918143999452,-1.740708495233548,STOP,10027.94935715321,0.2794935715320935
2025-08-25,2025-08-26,0.17638764787926234,772.4984282235097,810.2416730980183,37.743244874508605,STOP,10065.692602027719,0.6569260202771875
2025-08-27,2025-08-28,0.17192463476707867,775.4059615888247,773.7329309314548,-1.67303065736985,STOP,10064.019571370349,0.6401957137034879
2025-08-29,2025-08-30,0.17754320775711196,775.2770804480094,775.4366981927446,0.15961774473521473,STOP,10064.179189115084,0.6417918911508422
2025-08-31,2025-09-02,0.17916770411917635,787.515759765884,773.8037847180193,-13.711975047864712,STOP,10050.46721406722,0.5046721406721917
2025-09-03,2025-09-05,0.17934485537973147,798.4961140029149,771.2780097948581,-27.21810420805673,STOP,10023.249109859162,0.23249109859161762
2025-09-06,2025-09-07,0.18037805494030373,772.1363468529726,775.4257390171744,3.289392164201786,TARGET,10026.538502023364,0.26538502023364346
2025-09-08,2025-09-09,0.17902032782191987,772.3897436528722,770.2492992966255,-2.1404443562466895,STOP,10024.398057667118,0.24398057667118336
2025-09-10,2025-09-11,0.17729178759942146,772.2248555145289,789.7540295110877,17.52917399655871,TARGET,10041.927231663676,0.4192723166367614
2025-09-12,2025-09-17,0.1708905365582167,806.0193575716388,783.6777851430721,-22.34157242856668,STOP,10019.58565923511,0.19585659235110145
2025-09-18,2025-09-20,0.17201656284377348,790.2374808962808,769.8677761874135,-20.36970470886729,STOP,9999.215954526242,-0.00784045473757942
2025-09-21,2025-09-23,0.18219423458449105,809.8826123684505,757.7927791295374,-52.089833238913116,STOP,9947.126121287329,-0.5287387871267129
2025-10-01,2025-10-02,0.175845651714388,766.272247730706,787.9985121565152,21.726264425809177,STOP,9968.852385713139,-0.31147614286861425
2025-10-03,2025-10-05,0.17071458588120658,771.8882367218081,769.6926547940257,-2.1955819277824276,STOP,9966.656803785356,-0.33343196214644194
2025-10-06,2025-10-08,0.17154245201066562,803.4614754306159,775.5191936453865,-27.942281785229397,STOP,9938.714522000126,-0.6128547799987427
2025-10-09,2025-10-10,0.1749718581053784,765.6242640805319,671.4100971639538,-94.21416691657817,STOP,9844.500355083548,-1.5549964491645187
2026-01-05,2026-01-06,0.234717822364203,758.3665194243399,772.4574108398532,14.090891415513283,STOP,9858.591246499062,-1.4140875350093847
2026-01-07,2026-01-08,0.23945421868722153,759.4520047098224,742.2428378378563,-17.20916687196609,STOP,9841.382079627096,-1.5861792037290434
2026-01-11,2026-01-13,0.2446079142198377,763.9983192443885,811.3923311051909,47.39401186080238,STOP,9888.776091487898,-1.1122390851210184
2026-01-14,2026-01-17,0.2304701222812633,774.1527437855725,761.4508398821582,-12.70190390341429,STOP,9876.074187584483,-1.239258124155167
2026-01-18,2026-01-20,0.23783426933645208,780.9450228334808,697.1407074193983,-83.80431541408257,STOP,9792.269872170402,-2.077301278295981
