Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence,FinalAction,PositionSize,FinalConfidence,RiskZone,pm_hist_liq_weighted_sentiment,pm_hist_net_sentiment,pm_hist_mean_price,rolling_mean,signal
2024-07-23,3481.995849609375,3481.995849609375,3539.53173828125,3395.4208984375,3440.768310546875,24468405650,0.012084550339342526,0.016267687904086836,0.05741994591106758,0.01201211514150231,3255.3882690429687,3418.11255859375,3406.762785314919,3363.8269287251414,0.05741994591106758,75.61956212681262,42.93585658977736,3.4392043852490533,39.4966522045283,3678.7699982378017,2832.0065398481356,1.0704646182883601,0.26011135643693917,132.12574986049108,0.04138742435891098,0.49477333975385623,-0.10534693375721227,1.4551327641337002,-1,1,1,0,0.5,Long,50.0,Long,0.25,36.98814651501474,Tradeable,0.0,0.0,0.5,3468.698974609375,1
2024-07-24,3336.33935546875,3336.33935546875,3487.653076171875,3304.039306640625,3482.15185546875,16040945448,-0.04183132330756956,-0.04831954338211175,0.09226235245164349,-0.04273144480608137,3269.479138183594,3408.5890283203125,3395.928411492431,3361.7908121876308,0.09226235245164349,62.680101022121725,34.13759930480046,9.578883369159335,24.558715935641125,3683.3650056023575,2855.5932707648303,0.32308528774918466,0.25318153132410187,136.54108537946428,0.05503450038146751,0.4370537919659463,-0.14277145541932268,-0.03649690419666258,0,1,1,0,0.7,Long,70.0,Long,0.25,47.979476591740365,Tradeable,0.0,0.0,0.5,3472.9744419642857,-1
2024-07-25,3174.42724609375,3174.42724609375,3341.4384765625,3088.764404296875,3336.3623046875,25293745810,-0.04852986825503891,-0.09799352537080386,0.06467289431889678,-0.04974698344282357,3279.120568847656,3394.792353515625,3361.851309123403,3347.91202951401,0.06467289431889678,53.42023963618899,13.939279609392997,10.450962617206068,3.4883169921869293,3673.2839631118304,2884.957174583482,-0.5312178871878653,0.24040799109908337,143.75214494977678,0.0795967438146676,0.4676062780825144,-0.1843726437522818,1.9872983255976262,0,-1,1,0,2.7755575615628914e-17,Flat,2.7755575615628914e-15,No Trade,0.0,8.901090256896335,Tradeable,0.0,0.0,0.5,3476.250101143973,-1
2024-07-26,3275.951416015625,3275.951416015625,3285.760986328125,3172.777099609375,3174.051025390625,15993893521,0.031981885880926875,-0.07370176148783203,0.06730141776615839,0.03148111446436277,3289.4492431640624,3384.0792626953125,3348.6359409529755,3342.581613699315,0.06730141776615839,56.1600715132264,6.054327253660631,9.571635544496981,-3.5173082908363504,3671.098613833813,2907.799872494312,-0.07073417741918599,0.23204454147628004,144.24431501116072,0.03448887738883705,0.4694945697031478,-0.15828734272340517,-0.03790440633603008,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,36.66953149742384,Tradeable,0.0,0.0,0.5,3478.8477120535713,-1
2024-07-27,3247.60791015625,3247.60791015625,3327.426513671875,3195.356689453125,3275.8916015625,15198233287,-0.008651992126869734,-0.05604316220029004,0.10863046795629883,-0.00868963790870826,3305.3602783203123,3375.458837890625,3333.0931669842485,3335.546524547977,0.10863046795629883,53.09843623493091,-2.453357563728332,7.166636922851919,-9.61999448658025,3648.3839714160167,2962.336585224608,-0.3367252427542915,0.20755600855106726,147.61293247767858,0.04066680088003475,0.43391779023382787,-0.1655698340072489,-0.2681590307414813,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,37.032045402114356,Tradeable,0.0,0.0,0.5,3480.6285539899554,-1
2024-07-28,3271.464599609375,3271.464599609375,3283.152099609375,3201.76318359375,3247.50732421875,8959236446,0.007345926636807887,-0.06046280900180234,0.08372146701835526,0.007319076729185486,3317.9969116210937,3367.269130859375,3323.6118489265755,3330.7997152932658,0.08372146701835526,51.25255964540494,-7.187866366690287,4.295736264943478,-11.483602631633765,3634.12792231456,3001.8659009276275,-0.2943862540384456,0.19055533752080084,146.279541015625,0.024878433966653082,0.4240156980210641,-0.15944017122432674,-1.5098170203323273,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,37.155476110237025,Tradeable,0.0,0.0,0.5,3483.480290876116,-1
2024-07-29,3320.539306640625,3320.539306640625,3396.625732421875,3257.715576171875,3271.453369140625,18334852719,0.015000836945357587,-0.004735743923119373,0.08371527039359039,0.014889437070117674,3330.822229003906,3359.5618408203127,3323.139150113352,3330.0396850227,0.08371527039359039,40.576676437382886,-6.900534909347698,2.0564820300852427,-8.95701693943294,3623.5151253066847,3038.1293327011276,-0.07026424278260524,0.17574813435198514,137.75010463169642,0.041833612983348416,0.4240137534227536,-0.14683107029004505,0.5508411482006362,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,37.19312723692608,Tradeable,0.0,0.0,0.5,3478.5757742745536,-1
2024-07-30,3278.667724609375,3278.667724609375,3365.322509765625,3235.760009765625,3320.63525390625,14045773047,-0.012609873928464688,0.03283757050784408,0.05687831478981775,-0.012690053134925989,3339.644677734375,3351.8008447265624,3316.2973923435093,3326.234354621713,0.05687831478981775,40.76613377459896,-9.936962278203737,-0.34220683157255316,-9.594755446631183,3613.3453227071486,3065.944032761601,-0.44557405504883346,0.16391003917126482,136.54462541852678,0.039516813194431365,0.42678535865393963,-0.15758942293337075,-0.39501665808461417,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,37.10511614003798,Tradeable,0.0,0.0,0.5,3471.280845424107,-1
2024-07-31,3231.295654296875,3231.295654296875,3347.636474609375,3216.07177734375,3278.6865234375,16135380637,-0.01444857310697567,-0.013631387053066435,0.04224221599336331,-0.014553970196310946,3346.192919921875,3346.460146484375,3303.220201874796,3319.2018583013546,0.04224221599336331,41.10640574645914,-15.981656426558402,-3.470096750569723,-12.511559675988678,3601.429857879173,3090.9559819645765,-0.9003184769770467,0.1525536297908714,136.15605817522322,0.040715772043537525,0.43109676043952166,-0.1697610537422075,0.058100115250322,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,36.96901744958643,Tradeable,0.0,0.0,0.5,3464.053386579241,-1
2024-08-01,3201.564453125,3201.564453125,3241.77734375,3078.5439453125,3231.248779296875,20217639556,-0.009201015429318393,-0.014177652692388798,0.021506811988676322,-0.009243606225469832,3349.5632080078126,3339.29908203125,3287.5808559132893,3310.4879764364396,0.021506811988676322,37.19620182196131,-22.907120523150297,-7.357501505085838,-15.549619018064458,3594.5872460873397,3104.5391699282854,-1.2080345752425876,0.14630208350375196,139.69236537388392,0.05098551062377341,0.43156771317873294,-0.17740009509674648,0.873316366292859,0,-1,-1,0,-0.5,Short,50.0,Short,0.25,36.938633558781596,Tradeable,0.0,0.0,0.5,3455.833918108259,-1
2024-08-02,2986.01318359375,2986.01318359375,3214.527099609375,2965.73388671875,3201.599365234375,21400241741,-0.06732685619396284,-0.08725493042159438,-0.06017424879393474,-0.06970046769621462,3340.0039306640624,3329.633720703125,3241.185829402591,3286.4528065962404,-0.06017424879393474,24.36070994810909,-45.26697719364938,-14.939396642798549,-30.327580550850833,3624.9993000972645,3055.0085612308603,-2.4841859555425634,0.17065570900483285,145.84111676897322,0.08331952928325502,0.49594754755592435,-0.23278316059933535,1.0480116363566316,1,-1,-1,-1,-0.6,Short,60.0,Short,0.25,41.18300024504222,Tradeable,0.0,0.0,0.5,3445.2493268694197,-1
2024-08-03,2903.3857421875,2903.3857421875,3015.296142578125,2861.177490234375,2985.950927734375,17844091431,-0.02767149249716494,-0.12562825671687572,-0.10502005305940476,-0.028061560938994944,3322.9692626953124,3318.09599609375,3189.216585215654,3258.0774684918892,-0.10502005305940476,21.553954400920105,-68.8608832762352,-25.72369396948588,-43.13718930674932,3666.767393260795,2979.17113212983,-2.440871448705536,0.20692224536956597,152.74850027901786,0.05308238933061381,0.4950177962072519,-0.2540131956145094,0.1459595319682828,1,-1,-1,-1,-0.6,Short,60.0,Short,0.25,41.279280574127704,Tradeable,0.0,0.0,0.5,3433.165743582589,-1
2024-08-04,2686.39892578125,2686.39892578125,2931.4716796875,2639.566650390625,2903.088623046875,21139601426,-0.07473578631090383,-0.18064312964153406,-0.23015952751824498,-0.07767594583538323,3282.811572265625,3300.5129833984374,3111.8600222257455,3215.7309097725824,-0.23015952751824498,16.847588504269467,-103.87088754683691,-41.35313268495609,-62.517754861880825,3719.7038082968224,2845.919336234427,-2.730250607803367,0.26616954790961544,164.22919573102678,0.10866034321837889,0.4661439466661434,-0.3097651060178175,0.9073179109478862,1,-1,-1,-1,-0.6,Short,60.0,Short,0.25,40.81023457255108,Tradeable,0.0,0.0,0.5,3416.887193080357,-1
2024-08-05,2417.206298828125,2417.206298828125,2695.88671875,2122.546142578125,2686.027587890625,67668132244,-0.10020575290203382,-0.2519389875037277,-0.29804069315957293,-0.10558915612966013,3231.4962158203125,3276.44583984375,3004.9902186261115,3156.5809385915113,-0.29804069315957293,14.844703230918341,-151.59071996539978,-63.40065014104483,-88.19006982435496,3807.770549240581,2655.221882400044,-2.8260495731581985,0.3566609984557769,195.59068080357142,0.23719141243750427,0.5702173595123239,-0.3789306132485576,3.997062573624287,1,-1,-1,-1,-0.6,Short,60.0,Short,0.25,39.35140871055417,Tradeable,0.0,0.0,0.5,3395.8186139787945,-1
2024-08-06,2458.723876953125,2458.723876953125,2553.5810546875,2416.527099609375,2417.269775390625,26041995921,0.01717585219975959,-0.23202424534880106,-0.2744457084233588,0.01703001480287719,3184.9947875976563,3255.3927392578125,2920.9492429841134,3104.887822914594,-0.2744457084233588,14.841288775208554,-183.9385799304805,-87.50823609893197,-96.43034383154853,3850.9547074684383,2519.0348677268744,-2.1811249865771254,0.41818587739234264,195.08661760602678,0.05574190593860569,0.583419614144427,-0.3682632172559194,0.4831936684799257,1,-1,-1,-1,-0.6,Short,60.0,Short,0.25,39.83335686818767,Tradeable,0.0,0.0,0.5,3376.082435825893,-1
2024-08-07,2336.58935546875,2336.58935546875,2551.560791015625,2312.168701171875,2458.989013671875,24264218606,-0.049673947786168404,-0.21748860041649254,-0.3180347236399148,-0.050950140414945395,3130.511328125,3232.4508984375,2831.047721827904,3047.9768253260127,-0.3180347236399148,15.0851228840352,-216.92910349810882,-113.39240957876736,-103.53669391934146,3885.683256990889,2375.3393992591114,-2.1026257526509387,0.482459157442624,199.07078334263392,0.10245364222149546,0.5867646006960052,-0.3996440772165508,0.29807060267673036,1,-1,-1,-1,-0.6,Short,60.0,Short,0.25,39.378647838590496,Tradeable,0.0,0.0,0.5,3355.7023332868303,-1
2024-08-08,2683.352783203125,2683.352783203125,2721.95458984375,2322.529541015625,2336.9150390625,23468291180,0.14840580649003665,-0.07578495540127417,-0.23458193849503006,0.13837472540841295,3089.392224121094,3214.931005859375,2808.3254235779377,3020.9676370206134,-0.23458193849503006,34.81101142224301,-212.6422134426757,-133.24237035154903,-79.39984309112668,3848.0884047498557,2330.696043492332,-1.0703611044449115,0.49116209635350166,209.55299595424108,0.148852976518179,0.800653545548175,-0.3105477723148028,0.2079210709620366,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,43.24451084173038,Cautious,0.0,0.0,0.5,3340.509521484375,-1
2024-08-09,2599.5986328125,2599.5986328125,2706.451171875,2555.2294921875,2683.719970703125,17907141655,-0.03121250061300085,-0.032311021321417166,-0.2613298033150667,-0.031709990019111754,3043.4073852539063,3196.701240234375,2776.2136096140243,2989.7551181903827,-0.2613298033150667,28.847815095548,-213.5415085763584,-149.30219799651093,-64.23931057984748,3803.8758563106626,2282.93891419715,-1.1671982977142612,0.4997480618213796,212.28426688058036,0.0581711644939179,0.8004583368595747,-0.33206730039406185,-0.2924680398910161,1,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,32.81202748441953,Cautious,0.0,0.0,0.5,3323.9319789341516,-1
2024-08-10,2610.02294921875,2610.02294921875,2642.92578125,2580.661865234375,2599.582275390625,9361014219,0.004009971491242048,0.07976838819429832,-0.2619977059128247,0.004001952984403117,2997.078259277344,3178.580185546875,2750.6458157070592,2961.6268093776694,-0.2619977059128247,29.834216601319866,-210.98099367061013,-161.63795713133078,-49.34303653927935,3743.8091507104655,2250.3473678442224,-1.0366661256393443,0.49830590117001045,207.29813058035714,0.023855696760927816,0.8001641714953827,-0.32938890931057363,-0.9834849554939625,1,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,32.996597247879166,Cautious,0.0,0.0,0.5,3306.74375,-1
2024-08-11,2553.252197265625,2553.252197265625,2718.797607421875,2544.1748046875,2609.9697265625,13595441987,-0.021751054706288353,0.038446090347339146,-0.2578661165657581,-0.021991096048381804,2952.719873046875,3159.7489599609376,2720.2775667160695,2931.3768381101104,-0.2578661165657581,27.747408022859872,-211.0992713940409,-171.53021998387283,-39.56905141016807,3693.943581020306,2211.496165073444,-1.0778599537066316,0.5020616515230558,213.95769391741072,0.06839230488918611,0.7992631320442397,-0.34397540783080305,-0.6025827814042161,1,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,32.78537504929114,Cautious,0.0,0.0,0.5,3289.2059814453123,-1
2024-08-12,2724.431884765625,2724.431884765625,2749.135009765625,2513.39404296875,2553.49658203125,21653090666,0.0670437834865365,0.16598660281882038,-0.217566016033229,0.06489200567317864,2914.8416748046875,3145.865361328125,2720.9166925698473,2916.047582306815,-0.217566016033229,32.82979524775412,-195.13088973696767,-176.2503539344918,-18.880535802475862,3618.6653620834586,2211.0179875259164,-0.5410724119708258,0.4829241281696246,220.87418038504464,0.0865284862194876,0.8436944938044939,-0.2999930371115681,0.07680530436009246,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,43.470288190316424,Cautious,0.0,0.0,0.5,3274.3208775111607,-1
2024-08-13,2703.671875,2703.671875,2737.990478515625,2613.80126953125,2724.303466796875,16383053029,-0.007619940833063277,0.007572277459775512,-0.18962923523703157,-0.00764912091036673,2883.20830078125,3132.933671875,2718.2636437129477,2900.316048432236,-0.18962923523703157,33.23398371879361,-182.05240471928846,-177.41076409145114,-4.641640627837319,3563.7523479549627,2202.664253607537,-0.5276261735793926,0.4720741453118798,220.49037388392858,0.045933535845349205,0.8360490426560383,-0.3053270487515102,-0.36243168709477736,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,43.85371164062316,Cautious,0.0,0.0,0.5,3258.4802490234374,-1
2024-08-14,2662.914794921875,2662.914794921875,2775.281005859375,2636.705322265625,2703.5869140625,15825365408,-0.015074713930707695,0.024356129946442318,-0.16113535183435368,-0.015189492393236552,2857.632678222656,3118.29138671875,2709.748436206629,2882.7307703944316,-0.16113535183435368,33.36268574416151,-172.98233418780273,-176.52507811072147,3.5427439229187314,3530.498420037264,2184.766936408048,-0.5787718743880734,0.4709252850741518,220.99115862165178,0.052039097855481914,0.8234441143656139,-0.3157990447669816,-0.36949795621984477,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.325783850064287,Cautious,0.0,0.0,0.5,3241.318160574777,-1
2024-08-15,2570.087646484375,2570.087646484375,2675.314453125,2518.670654296875,2662.885498046875,16345801912,-0.03485922591835067,-0.015300747737229226,-0.2154683265693106,-0.03548130840522891,2822.339489746094,3102.30359375,2688.2621608647437,2859.5720204751683,-0.2154683265693106,32.17422898632907,-171.3098596104246,-175.4820344106621,4.172174800237485,3476.610293448643,2168.068686043545,-0.7710930759380182,0.46363721025028726,220.52047293526786,0.06094881590610273,0.8142691888557905,-0.33964976043900075,-0.3278847081578142,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.099976349321455,Cautious,0.0,0.0,0.5,3223.5821847098214,-1
2024-08-16,2593.1865234375,2593.1865234375,2629.383544921875,2553.071533203125,2570.085205078125,13275561555,0.008987583355268836,0.015640572527321206,-0.20150874268786478,0.008947435404047986,2789.6184204101564,3085.2713134765627,2673.635139722091,2839.839761435341,-0.20150874268786478,37.5592841031852,-166.20462171325016,-173.62655187117971,7.421930157929552,3419.3348706760694,2159.9019701442435,-0.6238741163255569,0.45147138809997245,208.20038713727678,0.029427891526133503,0.8176581853689064,-0.33371480761727446,-0.5727598932028299,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.271025823827717,Cautious,0.0,0.0,0.5,3208.075861467634,-1
2024-08-17,2614.546875,2614.546875,2626.6728515625,2588.78515625,2593.1669921875,6676568717,0.008237105726658145,-0.04033318299498545,-0.20080233320813357,0.008203365923541336,2756.7725341796877,3070.08953125,2664.544637457154,2823.1513994771676,-0.20080233320813357,40.483240108420624,-158.60676202001378,-170.62259390094653,12.015831880932751,3348.020206479857,2165.5248618795185,-0.4811034895964259,0.4289419347948505,199.89817592075892,0.014491113421900305,0.8179305417749825,-0.3282265460435112,-1.0985901148486534,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.307808600938092,Cautious,0.0,0.0,0.5,3192.8415318080356,-1
2024-08-18,2613.357177734375,2613.357177734375,2684.031005859375,2596.735107421875,2614.109619140625,9207267415,-0.00045503000041835495,-0.03340445935793335,-0.21297206977552785,-0.00045513355798471977,2721.413427734375,3054.8973193359375,2656.6696436536495,2807.6110867554794,-0.21297206977552785,47.1944360411239,-150.94144310182992,-166.68636374112322,15.744920639293298,3252.19344164892,2190.6334138198304,-0.4071602063652574,0.39007672153394823,185.28323800223214,0.03340373798930169,0.8132372419172632,-0.328532223118546,-0.8374674006754831,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.38518527025529,Cautious,0.0,0.0,0.5,3177.233722795759,-1
2024-08-19,2637.306396484375,2637.306396484375,2648.284423828125,2566.401123046875,2612.718505859375,11968963282,0.009164158253623267,-0.009616679619766533,-0.19561644606771267,0.00912242214579242,2689.345361328125,3038.9856640625,2653.690682550684,2794.9959245131754,-0.19561644606771267,60.41660408053853,-141.30524196249144,-161.61013938539688,20.30489742290544,3151.418420878842,2227.272301777408,-0.2252412849792561,0.3436323695685732,150.17914690290178,0.031048080302843617,0.8166613210405286,-0.32237878614899573,-0.6042655442645878,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.343902699978774,Cautious,0.0,0.0,0.5,3162.527849469866,-1
2024-08-20,2573.10693359375,2573.10693359375,2695.913818359375,2556.74755859375,2637.306396484375,13249483464,-0.024342815448445854,0.001174779822588956,-0.20369189053557712,-0.02464399960665874,2656.435925292969,3021.6409716796875,2641.2931827111556,2778.5597029635883,-0.20369189053557712,55.29959108878972,-137.26652025243266,-156.74141555880405,19.474895306371394,3043.6854208659784,2269.1864297199595,-0.43036333243465064,0.29155568322642755,150.33002580915178,0.05408491110443566,0.8180469348595368,-0.3388739943017226,-0.4879778489568371,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,16.117250785754432,Cautious,0.0,0.0,0.5,3149.310369001116,-1
2024-08-21,2631.3955078125,2631.3955078125,2662.953369140625,2538.65771484375,2573.10888671875,12766015263,0.02265299333570292,0.014734375653144616,-0.1780907283487504,0.02240022447604025,2627.9274780273436,3005.941787109375,2639.7704634959778,2767.658651470915,-0.1780907283487504,64.51785411139181,-127.88818797493741,-150.97077004203072,23.082582067093313,2917.9465683223034,2337.9083877323837,0.02391587244570224,0.2207207715736988,142.10885184151786,0.04723564128913595,0.8268119161264937,-0.32389751130057975,-0.49351044523793797,0,1,1,0,0.5,Long,50.0,No Trade,0.0,32.661701660007445,Cautious,0.0,0.0,0.5,3136.050052315848,-1
2024-08-22,2622.951416015625,2622.951416015625,2644.82373046875,2587.110595703125,2630.8642578125,10723280428,-0.003208978571182075,0.0032145306309052657,-0.121587463033626,-0.0032141383843607603,2609.7743896484376,2992.54248046875,2637.1829177297695,2756.9395969927455,-0.121587463033626,45.53906482712263,-119.75667926297592,-144.72795188621976,24.971272623243834,2845.8547915644867,2373.6939877323885,0.11163168361491681,0.1809201614150651,117.70085797991071,0.02200312762685239,0.7960425432399205,-0.326067109698739,-0.6072345132811777,0,1,1,0,0.5,Long,50.0,No Trade,0.0,32.99943083733427,Cautious,0.0,0.0,0.5,3123.9596261160714,-1
2024-08-23,2764.447021484375,2764.447021484375,2799.329833984375,2622.5810546875,2622.916015625,16857181970,0.05394518732020126,0.057814463724008114,-0.04785403423468093,0.052540444326856055,2602.8274536132812,2986.7409814453126,2656.7620106150935,2757.495702510644,-0.04785403423468093,61.21807002124927,-100.73369189555069,-135.92909988808594,35.19540799253525,2808.78457234675,2396.8703348798126,1.5694487169462439,0.15825645180402265,119.52422223772321,0.06393639593135318,0.8181705949305732,-0.2897116736901929,-0.1224002284589614,0,1,1,0,0.5,Long,50.0,No Trade,0.0,32.76885818009411,Cautious,0.0,0.0,0.5,3113.733555385045,-1
2024-08-24,2769.3896484375,2769.3896484375,2820.0205078125,2737.776611328125,2765.4814453125,11765811307,0.0017879260896347393,0.05008263436102722,0.030892925789908432,0.0017863296523750458,2606.9769897460938,2982.4968017578126,2674.0893395108483,2758.3767355422633,0.030892925789908432,60.92655592686057,-84.28739603141503,-125.60075911675176,41.31336308533673,2823.116073075958,2390.8379064162295,1.5028532201511873,0.16581587346569948,120.95136369977679,0.02969748100661,0.7683763669463648,-0.28844173066042056,-0.4821865475285932,0,1,1,0,0.7,Long,70.0,Long,0.25,44.48021009067374,Tradeable,0.0,0.0,0.5,3102.3598423549106,-1
2024-08-25,2749.15771484375,2749.15771484375,2793.012939453125,2736.0888671875,2769.09814453125,9375535539,-0.007305556877908126,0.0684195355239734,0.13732854170393183,-0.0073323731435487914,2623.574560546875,2976.0923974609377,2685.638320331295,2757.6938451201513,0.13732854170393183,64.14022137880502,-72.05552478885647,-114.8917122511727,42.83618746231623,2829.0748984673432,2418.074222626407,1.2222184699810823,0.15665675449881808,112.5443115234375,0.020706004591249983,0.6579331564461154,-0.29364006006902665,-1.0451615999147297,0,1,1,0,0.7,Long,70.0,Long,0.25,45.25809691363676,Tradeable,0.0,0.0,0.5,3089.9111886160713,-1
2024-08-26,2681.340576171875,2681.340576171875,2763.004150390625,2668.88671875,2749.24755859375,12282035835,-0.024668333251928187,0.018980449047317327,0.09054156154151749,-0.024977694805671382,2634.7053955078127,2971.13146484375,2684.9771289221535,2752.038047420279,0.09054156154151749,46.3442398714844,-67.06091849812537,-105.32555350056325,38.26463500243787,2826.251790683106,2443.1590003325196,0.4869335246051932,0.14540251483287717,102.4283447265625,0.0351008866523758,0.665810389437195,-0.3110647824630559,-0.43208328196434204,0,1,1,0,0.7,Long,70.0,Long,0.25,44.961156478336406,Tradeable,0.0,0.0,0.5,3078.053498186384,-1
2024-08-27,2458.7265625,2458.7265625,2700.15283203125,2401.175048828125,2681.622802734375,18028996056,-0.08302340092495786,-0.06261071116791384,0.05227157555322659,-0.08667332605342254,2640.812255859375,2959.931357421875,2650.1693494725914,2730.3112707595174,0.05227157555322659,34.520954573225296,-80.14192128692594,-100.28882705783579,20.146905770909854,2796.833242044423,2484.791269674327,-2.3341179646616674,0.11816136178471014,114.91324288504464,0.12159863067454253,0.7153811222959492,-0.3682625272399487,0.9337865587615978,0,-1,1,-1,-0.09999999999999998,Flat,9.999999999999998,No Trade,0.0,10.805673478744477,Cautious,0.0,0.0,0.5,3063.4112862723214,-1
2024-08-28,2528.41552734375,2528.41552734375,2553.820068359375,2422.293701171875,2458.90478515625,20359545410,0.02834351973360194,-0.08538108790158239,-0.057740173721930854,0.02794927437788038,2633.065393066406,2949.2190087890626,2631.4379922220005,2715.3560305064975,-0.057740173721930854,41.80030214403192,-83.91803828449702,-97.01466930316803,13.096631018671019,2795.449054462499,2470.681731670313,-1.2889211244891192,0.12334191305973208,114.40972028459821,0.052019284712143905,0.5172518894993344,-0.3503568637143183,1.6360461143445428,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,18.297662955226794,Tradeable,0.0,0.0,0.5,3048.6836879185266,-1
2024-08-29,2528.792724609375,2528.792724609375,2595.97705078125,2507.50244140625,2528.3623046875,13946434277,0.00014918325787260933,-0.08687723808163672,-0.027237246284639083,0.00014917213115699394,2629.52509765625,2937.75048828125,2615.646412589289,2701.53652636597,-0.027237246284639083,47.16263231174408,-85.89011377668112,-94.78975819787065,8.899644421189535,2797.9557771864906,2461.0944181260097,-1.196128559569095,0.12810729943621088,109.54049246651786,0.03498689651943172,0.5060171814826208,-0.35025994783479264,0.06867748965584734,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,18.554564126422257,Tradeable,0.0,0.0,0.5,3034.6509137834823,-1
2024-08-30,2525.822021484375,2525.822021484375,2539.915283203125,2432.83447265625,2528.732177734375,15526218255,-0.0011747515310726042,-0.081237861383325,-0.03226060819104237,-0.001175442092530881,2625.315051269531,2926.2603125,2601.8272754962254,2688.5206371154813,-0.03226060819104237,45.23972596831487,-86.69336161925594,-93.17047888214772,6.477117262891781,2799.895299736715,2450.734802802347,-1.1397970922679463,0.13299756033681498,111.73826381138393,0.04239444016088899,0.5056203026108106,-0.35102323095587284,0.41210643243705736,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,18.54106442933883,Tradeable,0.0,0.0,0.5,3020.5044328962053,-1
2024-08-31,2513.393798828125,2513.393798828125,2532.389892578125,2493.70556640625,2525.859130859375,6646876013,-0.004920466505769938,-0.0626353768097323,-0.015610834871770951,-0.004932611857998876,2623.322131347656,2913.8450146484374,2588.2221252395943,2675.548278723825,-0.015610834871770951,42.760688966630426,-87.32615348423087,-92.00161380256435,4.675460318333478,2802.222648960492,2444.4216137348203,-1.2289325261476387,0.13639233662922728,111.795166015625,0.015391271431445261,0.5001093600982772,-0.3542164994109773,-1.7177630564244728,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,18.533003693997195,Tradeable,0.0,0.0,0.5,3006.4841517857144,-1
2024-09-01,2427.90234375,2427.90234375,2515.46728515625,2401.88916015625,2513.42431640625,11800443265,-0.034014349489517204,-0.012536659919864523,-0.10884087162308875,-0.03460629942396255,2608.495654296875,2898.8590869140626,2563.5575434719644,2657.2041353924305,-0.10884087162308875,38.15649849590838,-93.64659192046611,-92.3306094261447,-1.3159824943214034,2800.764572289571,2416.2267363041788,-1.8785491948702295,0.14741747234731165,113.67246791294643,0.046780351480106765,0.4488885472259054,-0.3761824050945761,-0.3725154941081555,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,46.08812989685181,Tradeable,0.0,0.0,0.5,2992.3311593191966,-1
2024-09-02,2538.187255859375,2538.187255859375,2563.0859375,2426.095947265625,2427.973388671875,12520444224,0.04542394894641233,0.0038647636869604263,-0.06120736050510012,0.0444224959173987,2600.2214233398436,2884.74125,2559.654422300797,2648.3880702418337,-0.06120736050510012,44.29874598025586,-88.7336479410369,-91.61121712912315,2.877569188086241,2789.4638742739216,2410.9789724057655,-0.6556052003583278,0.1455587199116346,117.60866001674107,0.05397158539746634,0.4827608988169343,-0.3478461465117183,-0.12325916243325774,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,18.452639075476167,Tradeable,0.0,0.0,0.5,2980.7301722935267,-1
2024-09-03,2420.603759765625,2420.603759765625,2552.802734375,2419.875244140625,2538.16064453125,11406800197,-0.04632577672207194,-0.0427828519873894,-0.09099466329840233,-0.04743315088676016,2588.1058715820313,2863.3622705078124,2538.262012680001,2631.515158354707,-0.09099466329840233,41.73566916480715,-93.25314567470605,-91.93960283823974,-1.3135428364663113,2790.983415258228,2385.2283279058347,-1.651263208152291,0.15677685051746643,117.16303362165179,0.054915014362881806,0.5064072401623742,-0.3780576803168554,-0.38054249609646656,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,45.5444939966066,Tradeable,0.0,0.0,0.5,2966.809810965402,-1
