index,timestamp,equity
0,2024-06-05,10000.0
1,2024-06-06,9988.364708205834
2,2024-06-07,9961.546510178747
3,2024-06-08,9961.992793322173
4,2024-06-09,9960.843101496323
5,2024-06-10,9951.591858978376
6,2024-06-11,9916.42813671516
7,2024-06-12,9929.74226086953
8,2024-06-13,9928.578460338664
9,2024-06-14,9929.85193466477
10,2024-06-15,9928.70314235583
11,2024-06-16,9939.340661987946
12,2024-06-17,9938.177813890641
13,2024-06-18,9931.00096138602
14,2024-06-19,9947.584399031195
15,2024-06-20,9946.41407601466
16,2024-06-21,9946.353147320397
17,2024-06-22,9945.204295698191
18,2024-06-23,9927.376740726879
19,2024-06-24,9912.085414275243
20,2024-06-25,9910.963283366917
21,2024-06-26,9904.081825488867
22,2024-06-27,9902.947296287763
23,2024-06-28,9886.068179528565
24,2024-06-29,9884.949567769969
25,2024-06-30,9884.949567769969
26,2024-07-01,9885.459286058607
27,2024-07-02,9884.316678718638
28,2024-07-03,9855.705342421177
29,2024-07-04,9854.606475209654
30,2024-07-05,9854.606475209654
31,2024-07-06,9854.606475209654
32,2024-07-07,9854.606475209654
33,2024-07-08,9854.606475209654
34,2024-07-09,9854.606475209654
35,2024-07-10,9854.606475209654
36,2024-07-11,9854.606475209654
37,2024-07-12,9854.606475209654
38,2024-07-13,9854.606475209654
39,2024-07-14,9854.606475209654
40,2024-07-15,9854.606475209654
41,2024-07-16,9843.46833413299
42,2024-07-17,9831.413908114959
43,2024-07-18,9830.296615358364
44,2024-07-19,9830.296615358364
45,2024-07-20,9832.086850097312
46,2024-07-21,9830.948635765108
47,2024-07-22,9809.247828914657
48,2024-07-23,9808.144764082297
49,2024-07-24,9775.453769565816
50,2024-07-25,9774.369818670037
51,2024-07-26,9774.369818670037
52,2024-07-27,9774.369818670037
53,2024-07-28,9774.369818670037
54,2024-07-29,9774.369818670037
55,2024-07-30,9774.369818670037
56,2024-07-31,9774.369818670037
57,2024-08-01,9774.369818670037
58,2024-08-02,9774.369818670037
59,2024-08-03,9774.369818670037
60,2024-08-04,9774.369818670037
61,2024-08-05,9774.369818670037
62,2024-08-06,9774.369818670037
63,2024-08-07,9774.369818670037
64,2024-08-08,9774.369818670037
65,2024-08-09,9774.369818670037
66,2024-08-10,9774.369818670037
67,2024-08-11,9774.369818670037
68,2024-08-12,9774.369818670037
69,2024-08-13,9774.369818670037
70,2024-08-14,9774.369818670037
71,2024-08-15,9774.369818670037
72,2024-08-16,9774.369818670037
73,2024-08-17,9774.369818670037
74,2024-08-18,9774.369818670037
75,2024-08-19,9774.369818670037
76,2024-08-20,9774.369818670037
77,2024-08-21,9774.369818670037
78,2024-08-22,9774.369818670037
79,2024-08-23,9774.369818670037
80,2024-08-24,9774.369818670037
81,2024-08-25,9774.369818670037
82,2024-08-26,9774.369818670037
83,2024-08-27,9774.369818670037
84,2024-08-28,9774.369818670037
85,2024-08-29,9774.369818670037
86,2024-08-30,9774.369818670037
87,2024-08-31,9774.369818670037
88,2024-09-01,9774.369818670037
89,2024-09-02,9774.369818670037
90,2024-09-03,9774.369818670037
91,2024-09-04,9774.369818670037
92,2024-09-05,9774.369818670037
93,2024-09-06,9774.369818670037
94,2024-09-07,9774.369818670037
95,2024-09-08,9774.369818670037
96,2024-09-09,9774.369818670037
97,2024-09-10,9774.369818670037
98,2024-09-11,9774.369818670037
99,2024-09-12,9774.369818670037
100,2024-09-13,9774.369818670037
101,2024-09-14,9774.369818670037
102,2024-09-15,9774.369818670037
103,2024-09-16,9774.369818670037
104,2024-09-17,9774.369818670037
105,2024-09-18,9774.369818670037
106,2024-09-19,9774.369818670037
107,2024-09-20,9774.369818670037
108,2024-09-21,9774.369818670037
109,2024-09-22,9774.369818670037
110,2024-09-23,9774.369818670037
111,2024-09-24,9774.369818670037
112,2024-09-25,9774.369818670037
113,2024-09-26,9774.369818670037
114,2024-09-27,9774.369818670037
115,2024-09-28,9768.120992168475
116,2024-09-29,9763.009058839383
117,2024-09-30,9761.890056527867
118,2024-10-01,9761.890056527867
119,2024-10-02,9761.890056527867
120,2024-10-03,9761.890056527867
121,2024-10-04,9761.890056527867
122,2024-10-05,9761.890056527867
123,2024-10-06,9761.890056527867
124,2024-10-07,9761.890056527867
125,2024-10-08,9761.890056527867
126,2024-10-09,9761.890056527867
127,2024-10-10,9761.890056527867
128,2024-10-11,9761.890056527867
129,2024-10-12,9761.890056527867
130,2024-10-13,9761.890056527867
131,2024-10-14,9761.890056527867
132,2024-10-15,9754.22888934623
133,2024-10-16,9755.68254836347
134,2024-10-17,9754.555300327838
135,2024-10-18,9764.169777442945
136,2024-10-19,9763.028579787568
137,2024-10-20,9789.60425888961
138,2024-10-21,9788.43664913549
139,2024-10-22,9774.45149633114
140,2024-10-23,9742.555063671858
141,2024-10-24,9741.475478491182
142,2024-10-25,9711.211295013965
143,2024-10-26,9710.13140630336
144,2024-10-27,9710.13140630336
145,2024-10-28,9710.13140630336
146,2024-10-29,9730.15073029717
147,2024-10-30,9728.999062123921
148,2024-10-31,9688.007549612379
149,2024-11-01,9686.79316426259
150,2024-11-02,9680.616657750337
151,2024-11-03,9679.508640177653
152,2024-11-04,9679.508640177653
153,2024-11-05,9679.508640177653
154,2024-11-06,9679.508640177653
155,2024-11-07,9725.241022805454
156,2024-11-08,9724.05433523716
157,2024-11-09,9765.56529785361
158,2024-11-10,9764.37979468496
159,2024-11-11,9806.434524699449
160,2024-11-12,9805.243548025212
161,2024-11-13,9791.644579352578
162,2024-11-14,9760.098753396394
163,2024-11-15,9770.876252887505
164,2024-11-16,9769.73429461838
165,2024-11-17,9754.789057774204
166,2024-11-18,9787.01992782941
167,2024-11-19,9785.846449629398
168,2024-11-20,9775.234528521953
169,2024-11-21,9845.92000521838
170,2024-11-22,9844.68651515482
171,2024-11-23,9858.238429139532
172,2024-11-24,9857.080915944674
173,2024-11-25,9867.187531582667
174,2024-11-26,9866.033752894702
175,2024-11-27,9940.345737372263
176,2024-11-28,9939.094648562099
177,2024-11-29,9940.869625661115
178,2024-11-30,9939.718866589297
179,2024-12-01,9939.698091577264
180,2024-12-02,9938.54995313026
181,2024-12-03,9932.475909371524
182,2024-12-04,9979.021561110585
183,2024-12-05,9977.806141923746
184,2024-12-06,10015.884994675886
185,2024-12-07,10014.675326250679
186,2024-12-08,10014.099114703246
187,2024-12-09,10012.943150666282
188,2024-12-10,9993.798391118728
189,2024-12-11,10036.314800969843
190,2024-12-12,10035.09832355507
191,2024-12-13,10039.526624451622
192,2024-12-14,10038.3607970207
193,2024-12-15,10053.87613810596
194,2024-12-16,10052.693308799238
195,2024-12-17,10032.0026350969
196,2024-12-18,9978.773764898515
