timestamp,strategy,side,reason,fill_price,qty,notional,fee,cash_after,position_after,pm_multiplier
2024-06-05,SOL Without PM,BUY,SIGNAL,173.5696516113281,4.433815356116961,769.5757866701775,0.7695757866701776,9229.654637543152,4.433815356116961,1.0
2024-06-06,SOL Without PM,BUY,SIGNAL,170.1012282028198,0.08293083964265247,14.106637679106283,0.014106637679106283,9215.533893226366,4.516746195759613,1.0
2024-06-07,SOL Without PM,BUY,SIGNAL,162.58830308532714,0.19264716873198484,31.32217625832611,0.03132217625832611,9184.180394791782,4.709393364491598,1.0
2024-06-08,SOL Without PM,SELL,STOP,157.8899181365967,4.709393364491598,743.5657327926101,0.7435657327926101,9927.0025618516,0.0,1.0
2024-06-09,SOL Without PM,BUY,SIGNAL,162.16464470672608,4.7110027093944895,763.9580805813813,0.7639580805813813,9162.280523189636,4.7110027093944895,1.0
2024-06-10,SOL Without PM,BUY,SIGNAL,159.00748830413818,0.08578936725612785,13.641151810598164,0.013641151810598164,9148.625730227228,4.796792076650617,1.0
2024-06-11,SOL Without PM,SELL,STOP,149.35427110290527,4.796792076650617,716.4213842403443,0.7164213842403443,9864.330693083331,0.0,1.0
2024-07-02,SOL Without PM,BUY,SIGNAL,153.77733547210693,4.936585765254951,759.1350053104383,0.7591350053104383,9104.436552767584,4.936585765254951,1.0
2024-07-03,SOL Without PM,SELL,STOP,140.66104908752442,4.936585765254951,694.3853326513009,0.694385332651301,9798.127500086233,0.0,1.0
2024-07-15,SOL Without PM,BUY,SIGNAL,160.0139422073364,4.7123404215634945,754.0401678773563,0.7540401678773564,9043.333292041,4.7123404215634945,1.0
2024-07-16,SOL Without PM,SELL,STOP,160.4716039428711,4.7123404215634945,756.1968257731194,0.7561968257731194,9798.773920988346,0.0,1.0
2024-07-17,SOL Without PM,BUY,SIGNAL,155.66189849853515,4.844409082366929,754.0899148647827,0.7540899148647827,9043.929916208697,4.844409082366929,1.0
2024-07-18,SOL Without PM,SELL,TARGET,158.9928820037842,4.844409082366929,770.2265616108256,0.7702265616108256,9813.386251257913,0.0,1.0
2024-07-19,SOL Without PM,BUY,SIGNAL,169.2704602432251,4.461584397749271,755.2144444210114,0.7552144444210115,9057.416592392481,4.461584397749271,1.0
