entry_time,exit_time,qty,buy_cost_incl_fees,sell_proceeds_after_fee,realized_pnl,exit_reason,cum_equity,cum_return_pct
2024-06-05,2024-06-08,4.709393364491598,815.8196052082176,742.8221670598175,-72.99743814840008,STOP,9927.0025618516,-0.7299743814840076
2024-06-09,2024-06-11,4.796792076650617,778.3768316243714,715.704962856104,-62.67186876826747,STOP,9864.330693083333,-1.3566930691666674
2024-07-02,2024-07-03,4.936585765254951,759.8941403157487,693.6909473186496,-66.20319299709911,STOP,9798.127500086233,-2.0187249991376666
2024-07-15,2024-07-16,4.7123404215634945,754.7942080452337,755.4406289473462,0.6464209021124816,STOP,9798.773920988346,-2.012260790116543
2024-07-17,2024-07-18,4.844409082366929,754.8440047796475,769.4563350492148,14.612330269567224,TARGET,9813.386251257913,-1.866137487420874
2024-07-19,2024-07-20,4.461584397749271,755.9696588654324,774.669511977765,18.699853112332562,STOP,9832.086104370246,-1.6791389562975383
2024-07-21,2024-07-24,4.355323203344448,802.6385733129582,774.2255249402689,-28.41304837268933,STOP,9803.673055997557,-1.9632694400244326
2024-07-25,2024-07-26,4.3851850233082965,755.221407373087,801.8841652301013,46.6627578570143,TARGET,9850.33581385457,-1.4966418614543
2024-07-27,2024-07-28,4.11591109097113,758.8160512845468,759.8335770155364,1.0175257309896324,STOP,9851.35333958556,-1.486466604144407
2024-07-29,2024-08-02,4.489272378825234,818.1653270073848,684.2070778007552,-133.9582492066296,STOP,9717.39509037893,-2.8260490962106997
2024-08-08,2024-08-11,4.8335197884569965,786.9375956779744,683.0470892579652,-103.89050642000916,STOP,9613.504583958922,-3.86495416041078
2024-08-23,2024-08-24,4.82970659670459,740.5718673210405,775.1231529832762,34.55128566223573,STOP,9648.055869621157,-3.519441303788426
2024-08-25,2024-08-27,4.715392572467773,750.3673610308296,691.6387995253763,-58.728561505453285,STOP,9589.327308115704,-4.10672691884296
2024-09-21,2024-09-22,4.932904552960135,738.7093820887743,713.2314871639761,-25.477894924798193,STOP,9563.849413190906,-4.361505868090934
2024-09-24,2024-09-25,4.811514966008462,736.7467042687259,711.148942174682,-25.5977620940439,STOP,9538.251651096862,-4.617483489031383
2024-09-26,2024-09-27,4.715852471342187,734.774792536884,742.8099233248753,8.035130787991307,STOP,9546.286781884854,-4.537132181151464
2024-09-28,2024-09-29,4.6796290829283,735.3937751108103,741.212539651017,5.818764540206644,STOP,9552.10554642506,-4.478944535749397
2024-09-30,2024-10-01,4.814224306662372,735.842020938688,698.4092655528651,-37.43275538582293,STOP,9514.672791039236,-4.853272089607636
2024-10-06,2024-10-07,4.997599136834966,732.958405987143,718.5341892036097,-14.424216783533325,STOP,9500.248574255704,-4.997514257442963
2024-10-11,2024-10-12,5.026447756070539,731.8472431365163,735.2718576247003,3.42461448818392,STOP,9503.673188743887,-4.963268112561127
2024-10-13,2024-10-14,4.953595686986427,732.111056725434,778.7500245946683,46.63896786923431,STOP,9550.312156613121,-4.496878433868788
2024-10-15,2024-10-18,4.875754200187632,754.9998819331029,754.4915161671779,-0.5083657659249639,STOP,9549.803790847196,-4.50196209152804
2024-10-19,2024-10-20,4.6013871644737465,735.6647062651965,767.002893896422,31.338187631225537,STOP,9581.141978478423,-4.1885802152157705
2024-10-21,2024-10-22,4.433803782838792,738.0788290161481,740.4866456967478,2.4078166805996943,STOP,9583.549795159022,-4.164502048409776
2024-10-23,2024-10-24,4.312569167499546,738.2643140575026,762.8559224726797,24.59160841517712,TARGET,9608.141403574198,-3.918585964258018
2024-10-25,2024-10-26,4.485698544963107,740.1587172073014,764.587270082214,24.42855287491261,STOP,9632.569956449111,-3.674300435508885
2024-10-27,2024-10-28,4.196727142131564,742.0405594491735,746.3368726977412,4.296313248567685,STOP,9636.866269697679,-3.6313373030232103
2024-10-29,2024-11-05,4.652851129016077,828.7201085139315,774.5712785471337,-54.148829966797734,STOP,9582.71743973088,-4.172825602691192
2024-11-06,2024-11-07,3.942633356358513,738.2001939431045,772.9145962304726,34.7144022873681,STOP,9617.43184201825,-3.825681579817501
2024-11-08,2024-11-09,3.6999502151666976,740.874401824358,739.6005252070674,-1.2738766172905116,STOP,9616.157965400958,-3.838420345990416
2024-11-10,2024-11-11,3.511957277568991,740.7762693299111,780.7355897008873,39.95932037097623,STOP,9656.117285771936,-3.4388271422806427
2024-11-12,2024-11-13,3.499664024391135,743.8545170433817,751.9444119940197,8.089894950637927,STOP,9664.207180722573,-3.3579281927742706
2024-11-14,2024-11-15,3.553033199455319,744.4777183491805,773.7364944497054,29.258776100524983,STOP,9693.465956823098,-3.0653404317690183
2024-11-16,2024-11-17,3.454328932114737,746.7316545972006,819.4334446026028,72.70179000540213,STOP,9766.1677468285,-2.3383225317150025
2024-11-18,2024-11-21,3.186002792936832,764.9524337132314,817.7845259414543,52.832092228222905,STOP,9818.999839056723,-1.8100016094327658
2024-11-22,2024-11-27,3.2438795814978088,827.328599654004,784.8206038443402,-42.50799580966384,STOP,9776.49184324706,-2.2350815675293965
2024-11-28,2024-11-29,3.162796372060916,753.1275152542572,769.1424124114433,16.014897157186056,STOP,9792.506740404246,-2.0749325959575438
2024-11-30,2024-12-03,3.323122863126827,789.4678094591715,777.1094037407286,-12.358405718442896,STOP,9780.148334685802,-2.198516653141978
2024-12-04,2024-12-05,3.283356822968931,753.4091913765274,767.1491703640629,13.739978987535551,STOP,9793.888313673338,-2.0611168632666157
2024-12-06,2024-12-07,3.1779534174471054,754.4676442858575,756.9575371375978,2.489892851740251,STOP,9796.378206525078,-2.0362179347492204
2024-12-08,2024-12-11,3.497115061528246,822.6633903773613,794.2150502494482,-28.448340127913184,STOP,9767.929866397166,-2.3207013360283417
2024-12-12,2024-12-15,3.408887980235682,774.501423737706,761.2806850736441,-13.220738664061855,STOP,9754.709127733104,-2.4529087226689628
2024-12-16,2024-12-17,3.4683420100163125,751.449493866468,771.6457931761831,20.196299309715187,STOP,9774.905427042819,-2.250945729571813
2024-12-18,2024-12-19,3.643137706042202,753.0053064176708,706.7438897212405,-46.261416696430274,STOP,9728.644010346388,-2.713559896536117
2025-01-03,2025-01-06,3.500934361921163,763.2345855289416,764.5870989060172,1.3525133770756383,STOP,9729.996523723465,-2.7000347627653536
2025-01-17,2025-01-18,3.4077828353851127,749.5457698771621,891.0570958183981,141.511325941236,STOP,9871.5078496647,-1.2849215033529982
2025-01-19,2025-01-21,3.1260119512512383,783.7108299233458,781.6226902094686,-2.08813971387724,STOP,9869.419709950824,-1.3058029004917626
2025-01-22,2025-01-25,2.9924788484019307,770.7757988328608,765.1457064422942,-5.630092390566574,STOP,9863.789617560256,-1.3621038243974362
2025-01-26,2025-01-29,3.3241808049618826,800.1148470058782,756.5939479377986,-43.52089906807964,STOP,9820.268718492176,-1.7973128150782396
2025-01-30,2025-02-01,3.2528528043027674,777.9886447369427,694.3684292228918,-83.62021551405087,STOP,9736.648502978125,-2.633514970218748
2025-04-22,2025-04-23,5.035211743088362,750.0582020141611,759.9447286036249,9.886526589463756,STOP,9746.535029567589,-2.534649704324111
2025-04-24,2025-04-30,5.103878441019981,777.8441180135079,752.4230118377019,-25.421106175806017,STOP,9721.113923391784,-2.7888607660821614
2025-05-01,2025-05-05,5.174210424376666,780.6514214103671,757.9011045784898,-22.750316831877285,STOP,9698.363606559906,-3.0163639344009425
2025-05-06,2025-05-07,5.082836188285157,747.1089427733691,747.1413301996614,0.032387426292302735,STOP,9698.395993986198,-3.0160400601380206
2025-05-08,2025-05-09,4.549820111026322,747.1114377237338,785.158459932526,38.0470222087921,STOP,9736.443016194991,-2.635569838050087
2025-05-10,2025-05-12,4.319234333190213,767.8679688632324,751.488937568489,-16.379031294743413,STOP,9720.063984900247,-2.799360150997527
2025-05-13,2025-05-18,4.470184309882436,818.6796333466988,776.1936443361113,-42.485989010587446,STOP,9677.57799588966,-3.224220041103399
2025-05-19,2025-05-20,4.4610566722725205,745.5077328948033,750.4882349873781,4.9805020925747385,STOP,9682.558497982234,-3.1744150201776575
2025-05-21,2025-05-22,4.288153169782595,745.8914035637756,769.3868821385448,23.49547857476921,STOP,9706.053976557003,-2.939460234429971
2025-05-23,2025-05-24,4.295005321267555,747.7013668596531,754.969286157002,7.26791929734884,STOP,9713.321895854353,-2.86678104145647
2025-05-25,2025-05-27,4.269598786490492,751.3884657889878,753.7978842565135,2.409418467525711,STOP,9715.731314321878,-2.84268685678122
2025-05-28,2025-05-31,4.748006615637154,813.6579982992013,742.6075421358511,-71.05045616335019,STOP,9644.680858158528,-3.5531914184147175
2025-06-01,2025-06-05,4.826303547174955,762.2762092573341,696.56210570413,-65.71410355320415,STOP,9578.966754605324,-4.210332453946758
2025-06-07,2025-06-08,4.907651644563599,737.9112616538531,746.9520917241334,9.040830070280322,STOP,9588.007584675604,-4.1199241532439554
2025-06-09,2025-06-10,4.5782311856858975,738.6077178055931,754.4041761059715,15.79645830037839,STOP,9603.804042975982,-3.9619595702401784
2025-06-11,2025-06-13,4.815211104405901,774.78995434223,714.6037572025975,-60.18619713963244,STOP,9543.61784583635,-4.563821541636498
2025-06-15,2025-06-16,4.803779721012243,735.1881748600441,723.6594660916933,-11.528708768350839,STOP,9532.089137068,-4.679108629319999
2025-07-09,2025-07-10,4.661704369934211,734.3000661265627,763.6653177434025,29.365251616839828,STOP,9561.454388684839,-4.385456113151613
2025-07-11,2025-07-13,4.571745362807818,745.6542878762756,735.832954367555,-9.821333508720613,STOP,9551.633055176118,-4.483669448238816
2025-07-14,2025-07-15,4.527513122847717,735.8056227944451,741.1747056153756,5.369082820930544,STOP,9557.00213799705,-4.429978620029506
2025-07-16,2025-07-17,4.231895772903058,736.2192275996201,742.8223094298104,6.603081830190263,STOP,9563.60521982724,-4.363947801727608
2025-07-18,2025-07-20,4.153380990714818,737.8384307984815,752.8991861267234,15.060755328241953,STOP,9578.665975155482,-4.213340248445183
2025-07-21,2025-07-22,3.7592046772255774,737.8880912484221,772.1109365777118,34.22284532928961,STOP,9612.888820484772,-3.871111795152283
2025-07-23,2025-07-25,4.037369144874344,765.4559711803662,752.9676780094641,-12.488293170902125,STOP,9600.400527313868,-3.9959947268613174
2025-07-26,2025-07-27,3.99350418723439,739.562402394451,752.5777974275311,13.01539503308004,TARGET,9613.415922346949,-3.865840776530513
2025-07-28,2025-08-02,4.5005097046357445,816.6229351701485,712.1848309767686,-104.4381041933799,STOP,9508.97781815357,-4.910221818464306
2025-08-03,2025-08-04,4.516207137408968,732.5196963919634,764.0141493883759,31.49445299641252,STOP,9540.472271149982,-4.595277288500183
2025-08-05,2025-08-06,4.472033292620891,734.9458569728537,750.9597328607605,16.013875887906806,STOP,9556.48614703789,-4.435138529621108
2025-08-07,2025-08-08,4.188817870359934,736.1794784753743,739.318956043337,3.1394775679627855,STOP,9559.625624605851,-4.403743753941489
2025-08-09,2025-08-10,4.08096582450782,736.4213266738763,745.3016957519043,8.880369078028025,STOP,9568.505993683879,-4.314940063161211
2025-08-11,2025-08-12,4.206253561856974,737.1054217874926,805.7883668270184,68.68294503952586,STOP,9637.188938723404,-3.6281106127659584
2025-08-13,2025-08-16,3.9658869375305428,797.1866751774795,751.4659443044045,-45.72073087307501,STOP,9591.46820785033,-4.085317921496698
2025-08-17,2025-08-20,4.162834910506475,793.5006391096736,779.7198680454367,-13.780771064236887,STOP,9577.687436786093,-4.223125632139072
2025-08-21,2025-08-22,4.086447355162988,737.8127099989375,818.7057308460186,80.89302084708106,STOP,9658.580457633174,-3.4141954236682612
2025-08-23,2025-08-24,3.6429409989488133,744.0442663454049,748.7835557227145,4.739289377309547,STOP,9663.319747010484,-3.366802529895158
2025-08-25,2025-08-26,3.9689247365399067,744.4093553047203,776.366648960614,31.95729365589375,STOP,9695.277040666377,-3.047229593336233
2025-08-27,2025-08-28,3.6750432842850067,746.8711706011691,786.7684750686702,39.89730446750116,STOP,9735.174345133879,-2.648256548661211
2025-08-29,2025-09-02,3.786898740517321,777.5426339072685,792.0958367070981,14.553202799829592,STOP,9749.727547933708,-2.502724520662923
2025-09-03,2025-09-05,3.690820266162799,777.9090446032251,749.9502222178555,-27.958822385369558,STOP,9721.768725548338,-2.782312744516621
2025-09-06,2025-09-07,3.7343504424407854,748.911945260418,769.8684082639587,20.95646300354076,TARGET,9742.72518855188,-2.5727481144812008
2025-09-08,2025-09-09,3.498830151802145,750.5263166692456,758.9834481172463,8.457131448000723,STOP,9751.18231999988,-2.4881768000012014
2025-09-10,2025-09-11,3.3486437271950495,751.1778078683111,764.8742951680292,13.696487299718115,STOP,9764.878807299598,-2.351211927004024
2025-09-12,2025-09-13,3.0998584278586407,752.2329104156397,750.8853063772222,-1.3476040384175576,STOP,9763.53120326118,-2.3646879673881993
2025-09-14,2025-09-16,3.1977917483742426,769.9365599828589,756.7069317141785,-13.229628268680358,STOP,9750.3015749925,-2.496984250075002
2025-09-17,2025-09-18,3.0629437693327675,751.1099600851168,757.3612379866038,6.251277901487015,STOP,9756.552852893987,-2.434471471060133
2025-09-19,2025-09-20,3.1459104794660315,751.5915243792008,752.6062768196476,1.0147524404468413,STOP,9757.567605334434,-2.424323946655659
2025-09-21,2025-09-25,3.514579350075925,826.2692655601662,675.1236057977128,-151.14565976245342,STOP,9606.421945571981,-3.9357805442801874
2025-09-26,2025-09-28,3.6267338547822012,745.8261682105617,763.143669784674,17.31750157411227,STOP,9623.739447146094,-3.762605528539061
2025-09-29,2025-10-01,3.5402948294986016,755.1195444781258,783.6211417876212,28.501597309495423,STOP,9652.241044455588,-3.4775895554441196
2025-10-02,2025-10-05,3.248551884971898,763.6047734136462,741.509284152421,-22.095489261225225,STOP,9630.145555194364,-3.6985444480563636
2025-10-06,2025-10-08,3.3458772714644347,777.207938154094,765.3951030503158,-11.812835103778184,STOP,9618.332720090584,-3.8166727990941585
2025-10-09,2025-10-10,3.34779893156621,740.9438005488738,630.6615855589636,-110.28221498991024,STOP,9508.050505100675,-4.919494948993251
2025-10-13,2025-10-14,3.509912012334346,732.4482612609793,709.5524161636885,-22.895845097290817,STOP,9485.154660003383,-5.148453399966165
2026-01-06,2026-01-07,5.170786074264206,730.6844904519564,703.7885435796062,-26.895946872350237,STOP,9458.258713131034,-5.417412868689662
2026-01-11,2026-01-13,5.227215577045687,730.2366716472349,758.6932368531876,28.456565205952757,STOP,9486.715278336986,-5.132847216630144
2026-01-14,2026-01-16,5.114328718501561,751.0398519157006,739.7531547873574,-11.286697128343235,STOP,9475.428581208644,-5.245714187913563
2026-01-17,2026-01-19,5.264829328292667,756.7145668199098,700.9528376463675,-55.761729173542335,STOP,9419.666852035101,-5.803331479648987
