index,timestamp,equity
0,2024-06-05,10000.0
1,2024-06-06,10000.0
2,2024-06-07,10000.0
3,2024-06-08,10000.0
4,2024-06-09,10000.0
5,2024-06-10,10000.0
6,2024-06-11,10000.0
7,2024-06-12,10000.0
8,2024-06-13,10000.0
9,2024-06-14,10000.0
10,2024-06-15,10000.0
11,2024-06-16,10000.0
12,2024-06-17,10000.0
13,2024-06-18,10000.0
14,2024-06-19,10000.0
15,2024-06-20,10000.0
16,2024-06-21,10000.0
17,2024-06-22,10000.0
18,2024-06-23,10000.0
19,2024-06-24,10000.0
20,2024-06-25,10000.0
21,2024-06-26,10000.0
22,2024-06-27,10000.0
23,2024-06-28,10000.0
24,2024-06-29,10000.0
25,2024-06-30,10000.0
26,2024-07-01,10000.0
27,2024-07-02,10000.0
28,2024-07-03,10000.0
29,2024-07-04,10000.0
30,2024-07-05,10000.0
31,2024-07-06,10000.0
32,2024-07-07,10000.0
33,2024-07-08,10000.0
34,2024-07-09,10000.0
35,2024-07-10,10000.0
36,2024-07-11,10000.0
37,2024-07-12,10000.0
38,2024-07-13,10000.0
39,2024-07-14,10000.0
40,2024-07-15,10000.0
41,2024-07-16,10000.454399395327
42,2024-07-17,9989.80815701564
43,2024-07-18,9999.442431509275
44,2024-07-19,10027.854932095326
45,2024-07-20,10041.075632414795
46,2024-07-21,10070.995018569689
47,2024-07-22,10055.365539034277
48,2024-07-23,10037.889190161062
49,2024-07-24,10052.707912790367
50,2024-07-25,10035.65715449315
51,2024-07-26,10067.048146095609
52,2024-07-27,10069.713359923318
53,2024-07-28,10071.962757011786
54,2024-07-29,10066.047656726832
55,2024-07-30,10054.319659772318
56,2024-07-31,10029.093447122728
57,2024-08-01,10014.74533200115
58,2024-08-02,9962.818024551438
59,2024-08-03,9962.027465651983
60,2024-08-04,9962.027465651983
61,2024-08-05,9962.027465651983
62,2024-08-06,9962.027465651983
63,2024-08-07,9962.027465651983
64,2024-08-08,9962.027465651983
65,2024-08-09,9962.027465651983
66,2024-08-10,9962.027465651983
67,2024-08-11,9962.027465651983
68,2024-08-12,9962.027465651983
69,2024-08-13,9962.027465651983
70,2024-08-14,9962.027465651983
71,2024-08-15,9962.027465651983
72,2024-08-16,9962.027465651983
73,2024-08-17,9962.027465651983
74,2024-08-18,9962.027465651983
75,2024-08-19,9962.027465651983
76,2024-08-20,9962.027465651983
77,2024-08-21,9962.027465651983
78,2024-08-22,9962.027465651983
79,2024-08-23,9962.027465651983
80,2024-08-24,9971.27999885885
81,2024-08-25,9967.183052211962
82,2024-08-26,9963.618914840745
83,2024-08-27,9934.329478223988
84,2024-08-28,9933.70896101026
85,2024-08-29,9933.70896101026
86,2024-08-30,9933.70896101026
87,2024-08-31,9933.70896101026
88,2024-09-01,9933.70896101026
89,2024-09-02,9933.70896101026
90,2024-09-03,9933.70896101026
91,2024-09-04,9933.70896101026
92,2024-09-05,9933.70896101026
93,2024-09-06,9933.70896101026
94,2024-09-07,9933.70896101026
95,2024-09-08,9933.70896101026
96,2024-09-09,9933.70896101026
97,2024-09-10,9933.70896101026
98,2024-09-11,9933.70896101026
99,2024-09-12,9933.70896101026
100,2024-09-13,9933.70896101026
101,2024-09-14,9933.70896101026
102,2024-09-15,9933.70896101026
103,2024-09-16,9933.70896101026
104,2024-09-17,9933.70896101026
105,2024-09-18,9933.70896101026
106,2024-09-19,9933.70896101026
107,2024-09-20,9933.70896101026
108,2024-09-21,9933.70896101026
109,2024-09-22,9933.70896101026
110,2024-09-23,9933.70896101026
111,2024-09-24,9933.70896101026
112,2024-09-25,9927.339354684062
113,2024-09-26,9927.062037064952
114,2024-09-27,9929.442951398569
115,2024-09-28,9927.444599665288
116,2024-09-29,9932.115525066003
117,2024-09-30,9915.19769623351
118,2024-10-01,9890.446718581547
119,2024-10-02,9889.714642676561
120,2024-10-03,9889.714642676561
121,2024-10-04,9889.714642676561
122,2024-10-05,9889.714642676561
123,2024-10-06,9889.714642676561
124,2024-10-07,9889.714642676561
125,2024-10-08,9889.714642676561
126,2024-10-09,9889.714642676561
127,2024-10-10,9889.714642676561
128,2024-10-11,9889.714642676561
129,2024-10-12,9889.714642676561
130,2024-10-13,9889.714642676561
131,2024-10-14,9889.714642676561
132,2024-10-15,9886.13837160673
133,2024-10-16,9884.884921428824
134,2024-10-17,9876.52097957953
135,2024-10-18,9886.468214907567
136,2024-10-19,9896.422941800955
137,2024-10-20,9916.65598956049
138,2024-10-21,9914.636743223466
139,2024-10-22,9917.550690553611
140,2024-10-23,9927.807851641393
141,2024-10-24,9945.193213553435
142,2024-10-25,9910.558913198078
143,2024-10-26,9929.789151692923
144,2024-10-27,9950.496538083995
145,2024-10-28,9956.03054799738
146,2024-10-29,9960.681386221724
147,2024-10-30,9944.078899444086
148,2024-10-31,9918.705116039262
149,2024-11-01,9909.868900843716
150,2024-11-02,9908.847241541978
151,2024-11-03,9894.81160791797
152,2024-11-04,9875.317796159057
153,2024-11-05,9911.736504696673
154,2024-11-06,9993.832689845478
155,2024-11-07,10031.892764851133
156,2024-11-08,10030.698174341682
157,2024-11-09,10030.698174341682
158,2024-11-10,10030.698174341682
159,2024-11-11,10030.698174341682
160,2024-11-12,10030.698174341682
161,2024-11-13,10033.092363862066
162,2024-11-14,10027.67059845222
163,2024-11-15,10035.737456588873
164,2024-11-16,10033.696095081985
165,2024-11-17,10053.442532651461
166,2024-11-18,10055.459028764006
167,2024-11-19,10053.916972141622
168,2024-11-20,10051.486792418791
169,2024-11-21,10071.15645652308
170,2024-11-22,10070.659120900147
171,2024-11-23,10069.441104882453
172,2024-11-24,10067.388011014375
173,2024-11-25,10050.598794130698
174,2024-11-26,10045.165248404519
175,2024-11-27,10062.219359870684
176,2024-11-28,10055.38476380096
177,2024-11-29,10064.09778454162
178,2024-11-30,10055.35424646638
179,2024-12-01,10054.33947615193
180,2024-12-02,10037.30085315226
181,2024-12-03,10050.017803341252
182,2024-12-04,10042.365719575559
183,2024-12-05,10049.714169650162
184,2024-12-06,10054.31107297005
185,2024-12-07,10056.565403182412
186,2024-12-08,10053.740688360456
187,2024-12-09,10024.628162290373
188,2024-12-10,10019.331750186955
189,2024-12-11,10039.846982396595
190,2024-12-12,10039.214276242294
191,2024-12-13,10035.916979352885
192,2024-12-14,10028.392135407637
